#name,AF1,AF2,AF3,AF4,AF5,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,PRIN1,PRIN2,PRIN3,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,VSTPV1,VSTPV2,VSTPV3,VSTPV4,VSTPV5,VSTPV6,Z1,Z2,Z3,Z4,Z5
potr.txt_1911,-0.017715511,-0.303076393,0.231000153,0.277700106,0.450221892,-0.258235294,-0.161764706,-0.608235294,0.032352941,0.198823529,0.208235294,0.157647059,-0.112352941,-0.108823529,-0.141176471,-0.105882353,-0.006470588,0.186470588,0.024470588,0.382294118,0.381,0.416882353,0.004411765,0.514882353,-0.252941176,0.271764706,0.361176471,0.058235294,0.067058824,-0.594705882,0.182941176,-0.104117647,0.152352941,0.345294118,-0.335294118,0.590588235,-0.142352941,-0.060647059,-0.064470588,-0.043470588,-0.131294118,-0.042117647,0.652352941,-0.210588235,1.595352941,1.572305882,0.628229412,1.342941176,0.972941176,-0.324117647,0.917058824,-0.128235294,0.152352941,0.125294118,-0.090588235,0.241941176,0.000823529,0.039470588,-0.073058824,-0.604058824,-0.077117647,0.028470588,-0.114235294,-0.204882353,0.414529412,0.139176471,0.016529412,1.333041176,-1.047847059,0.434405882,-0.6824,0.350252941,0.025070588,1.118247059,0.0808,-0.674941176,1.538594118,0.035176471,-3.112352941,0.588823529,-0.439411765,0.302941176,0.087058824,0.170588235,0.210588235,0.375882353,-0.164117647,0.492352941,-0.07,0.168235294,-0.104117647,-0.591764706,0.398235294,0.265294118,0.057647059,0.084705882,0.05,-0.760588235,0.099411765,-1.052941176,0.282941176,0.163529412
potr.txt_6689,-0.116473119,-0.339098983,0.201896312,0.602109629,0.269749836,-0.107647059,-0.479411765,-0.344705882,-0.022941176,-0.002352941,0.324705882,0.201176471,0.048823529,0.081176471,-0.085882353,-0.373529412,-0.264117647,0.197058824,-0.442,0.299882353,0.016294118,0.774176471,-0.163,0.314941176,-0.395294118,-0.245882353,0.34,0.101176471,0.314117647,-0.913529412,0.165882353,0.274705882,0.027647059,0.04,-0.538823529,0.418823529,-0.243529412,-0.035058824,0.010470588,-0.13,-0.156058824,-0.025470588,-0.373529412,-0.365882353,0.912788235,-0.967176471,1.265005882,0.552941176,-0.711176471,-0.657647059,1.207058824,-0.443529412,0.604705882,0.5,-0.057647059,0.243352941,0.096470588,-0.033294118,-0.170823529,-0.925176471,-0.355882353,-0.120294118,0.066823529,-0.364529412,-0.023058824,0.089294118,0.285647059,-1.5438,-0.768382353,0.393929412,-0.478241176,0.971717647,0.251511765,-2.674670588,0.716652941,-0.809364706,-1.949841176,0.124670588,-4.966470588,0.105294118,-0.231764706,0.674117647,0.594117647,0.117058824,-0.236470588,-0.115882353,-0.363529412,0.402352941,-0.487647059,0.495294118,-0.298235294,-0.884117647,0.340588235,0.524117647,-0.258823529,-0.105294118,-0.314705882,-0.543529412,-0.873529412,-0.947647059,-0.151764706,0.465882353
potr.txt_4951,0.403398269,-0.161555382,-0.910084233,-0.444034183,-0.179658367,0.485833333,0.650833333,-0.4425,0.198333333,0.240833333,-0.116666667,0.21,0.113333333,0.303333333,0.319166667,0.279166667,-0.190833333,0.050833333,-0.344916667,0.126333333,0.038416667,-0.29975,-0.183416667,0.151,-0.198333333,0.180833333,-0.129166667,0.376666667,0.846666667,0.115833333,0.036666667,0.241666667,0.25,-0.313333333,0.325,0.626666667,-0.400833333,0.055333333,-0.0825,-0.003583333,0.044666667,-0.011166667,0.24,0.530833333,-2.518216667,1.466825,-0.370516667,-1.348333333,1.145833333,0.530833333,0.430833333,0.383333333,0.466666667,-0.469166667,-0.2275,0.201416667,-0.116166667,0.055083333,-0.060333333,-0.577833333,0.168666667,0.09425,-0.289166667,0.059916667,-0.133666667,0.319166667,0.530416667,0.518591667,0.707783333,-0.476,1.460316667,-0.008216667,-0.2089,0.843658333,-0.017158333,0.20655,0.536725,-1.04385,-2.8975,0.086666667,-0.049166667,-0.644166667,0.433333333,-0.351666667,-2.78E-17,0.056666667,0.328333333,0.316666667,0.385833333,0.308333333,-0.175,-0.5725,-0.103333333,0.093333333,-0.3225,0.799166667,-0.1625,1.019166667,0.561666667,-0.418333333,0.620833333,0.170833333
potr.txt_7607,-0.086528234,0.03281981,0.874417605,0.384726967,0.71113828,-0.268571429,-0.118571429,-0.318571429,-0.082380952,0.013809524,0.122857143,0.24047619,-0.065714286,0.039047619,-0.056666667,-0.218095238,-0.01047619,0.165238095,-0.28952381,0.006714286,0.353809524,0.313571429,-0.059238095,0.677857143,0.061428571,0.192857143,0.762380952,0.051428571,-0.271428571,-0.350952381,0.047142857,0.08,-0.023333333,0.117619048,-0.293333333,0.55,-0.144285714,-0.063190476,-0.011190476,0.024571429,-0.150761905,-0.096285714,0.544761905,-0.25,1.624614286,1.117728571,1.199133333,1.276190476,0.509047619,0.151904762,0.750952381,-0.00047619,0.162380952,0.71,0.037619048,0.226095238,0.062047619,0.042333333,-0.086,-0.600571429,-0.181047619,-0.029285714,-0.06352381,-0.318285714,-0.127095238,0.171428571,0.182428571,0.78202381,-0.697209524,0.330733333,-0.115980952,0.605804762,0.007,0.41762381,0.428952381,-0.611357143,0.965861905,0.783914286,-3.003333333,0.141428571,-0.205238095,0.116666667,0.309047619,0.141428571,0.245714286,0.268095238,-0.146190476,0.498571429,-0.265714286,0.166190476,0.08047619,-0.591904762,0.207142857,0.206666667,-0.25952381,-0.05047619,-0.19952381,-0.727619048,-0.016190476,-1.063333333,0.23047619,-0.005238095
potr.txt_1035,0.082491149,-0.098341044,-0.048712523,0.500197323,0.278644045,0.150322581,-0.256774194,-0.139032258,-0.128387097,0.123548387,0.334516129,0.17516129,-0.031290323,0.18483871,-0.07,-0.104193548,-0.262258065,0.250322581,-0.190096774,0.101709677,-0.081419355,0.663225806,-0.124419355,0.153580645,-0.168709677,-0.211935484,0.097741935,0.231290323,-0.19516129,-0.62,0.100322581,0.03483871,-0.301935484,0.034193548,-0.451290323,0.361612903,-0.236774194,0.030903226,0.013741935,-0.089935484,-0.13116129,-0.003193548,-0.4,-0.010645161,-1.196977419,-0.733870968,1.094119355,-0.806451613,-0.477741935,-0.313870968,0.789677419,-0.381935484,0.647741935,0.282580645,0.095806452,0.23416129,0.061774194,-0.017612903,-0.064741935,-0.872129032,-0.244516129,-0.220129032,-0.036870968,-0.172193548,-0.324387097,0.186096774,0.448741935,0.266793548,-1.326464516,-0.136948387,-0.132548387,0.697596774,0.122977419,-0.718490323,-0.254332258,-0.952987097,0.7171,0.735670968,-4.722258065,0.265806452,-0.172903226,0.398709677,0.756774194,-0.102903226,-0.066774194,-0.188064516,0.009677419,0.220645161,-0.322258065,0.473870968,-0.237096774,-0.842258065,0.283548387,0.473548387,-0.321290323,0.338709677,-0.314516129,0.21483871,-0.666451613,-0.770322581,-0.273225806,0.271612903
potr.txt_3627,0.817221,-0.29484989,1.14567115,-0.234657633,1.62047782,0.21,0.241666667,-0.485,-0.691666667,0.62,0.186666667,0.178333333,0.07,-0.108333333,-0.338333333,0.32,0.401666667,0.555,-0.477333333,0.3935,0.746666667,-0.102666667,-0.241333333,1.302833333,-0.111666667,1.02,0.558333333,0.8,-0.336666667,-0.286666667,0.471666667,-0.138333333,-0.356666667,0.113333333,-0.228333333,0.418333333,0.413333333,0.029833333,-0.2525,0.071166667,-0.213,-0.098666667,1.908333333,0.596666667,-1.803983333,6.811966667,2.0618,-0.275,4.336666667,0.683333333,1.47,-0.09,0.85,0.43,0.341666667,0.222333333,-0.060666667,0.125,-0.2225,-0.176333333,0.1635,0.079833333,-0.263666667,-0.253666667,0.585166667,0.738833333,0.374166667,4.713133333,-1.632866667,-0.373816667,-0.74875,1.024416667,0.0157,4.148433333,-0.293883333,-1.262166667,6.071583333,0.307066667,-0.54,1.585,-0.986666667,-0.086666667,-0.215,-0.418333333,1.036666667,0.995,0.515,1.238333333,0.423333333,0.781666667,0.156666667,-0.211666667,0.698333333,-0.015,0.321666667,0.593333333,0.128333333,0.561666667,1.498333333,-2.183333333,1.593333333,-0.175
potr.txt_5375,-0.406280331,-0.003502342,0.146191238,0.242191854,0.104026906,-0.548461538,0.032307692,-0.156923077,-0.120769231,-0.166153846,0.172307692,0.187692308,0.034615385,0.02,-0.319230769,-0.47,0.040769231,-0.002307692,0.265692308,-0.001,0.447923077,0.447538462,0.186076923,0.178538462,0.025384615,0.222307692,0.113076923,-0.473076923,-0.079230769,-0.683846154,0.257692308,0.03,0.137692308,0.022307692,-0.183076923,0.615384615,-0.260769231,-0.110769231,0.028769231,0.017769231,-0.131538462,0.063846154,0.578461538,-0.591538462,4.195346154,0.352469231,1.563630769,2.221538462,-0.16,0.47,0.291538462,-0.640769231,0.086923077,0.118461538,0.219230769,0.228846154,0.086076923,0.117153846,-0.069076923,-0.582538462,-0.177692308,0.155230769,-0.110615385,-0.499692308,0.003461538,0.112,0.231615385,1.798546154,0.027330769,0.329892308,-0.288246154,1.020453846,0.260753846,1.440361538,1.284146154,-0.800353846,2.019407692,0.232330769,-2.861538462,-0.409230769,-0.433076923,-0.01,0.209230769,0.578461538,0.196923077,0.250769231,-0.080769231,0.368461538,-0.396153846,-0.086923077,0.033846154,-0.583846154,0.078461538,0.171538462,0.033076923,0.063076923,-0.509230769,-1.805384615,0.101538462,-0.392307692,0.3,0.069230769
potr.txt_9199,-0.069456772,-0.019135532,0.119496261,0.509445104,0.33671512,0.086521739,-0.396956522,-0.020217391,-0.009130435,-0.001521739,0.351086957,0.13673913,0.173913043,0.036956522,-0.07173913,-0.275434783,-0.361304348,0.173913043,-0.198956522,-0.028847826,-0.241456522,0.668282609,-0.239673913,0.024934783,-0.094347826,-0.406304348,0.149347826,0.111304348,-0.005652174,-0.546304348,0.31826087,0.355434783,-0.17,0.150434783,-0.499782609,0.255652174,-0.283913043,0.018326087,0.06626087,-0.096130435,-0.09423913,-0.005717391,-0.774565217,-0.096521739,-0.4639,-1.841086957,0.834378261,-0.635,-1.444347826,-0.152391304,0.414347826,-0.323043478,0.759347826,0.402173913,-0.04173913,0.230065217,0.08573913,-0.052521739,-0.111434783,-1.011434783,-0.288282609,-0.178282609,0.09773913,-0.270608696,-0.322913043,0.127978261,0.450369565,-1.712297826,-0.767465217,-0.167782609,-0.202226087,0.736306522,0.250963043,-3.072143478,0.068647826,-0.783530435,-1.843558696,0.470186957,-5.527391304,0.175434783,-0.209782609,0.629782609,0.874347826,-0.022173913,-0.308478261,-0.389782609,0.048913043,0.063913043,-0.415434783,0.577826087,-0.319782609,-0.963043478,0.344565217,0.591521739,-0.320869565,0.272608696,-0.401086957,0.141304348,-1.187173913,-0.598478261,-0.467173913,0.160217391
potr.txt_411,0.057905451,0.383959707,-0.340908165,0.31408509,0.28140707,0.26,-0.342,0.2605,-0.2675,0.2155,-0.119,0.296,-0.0755,0.086,-0.153,-0.2185,-0.27,0.3685,-0.1648,-0.34755,-0.358,0.1907,0.34725,0.1731,0.3025,-0.2975,-0.027,0.083,-0.0995,-0.2175,0.379,-0.442,-0.1545,0.163,-0.4745,0.3965,-0.2525,0.0664,0.06925,0.0218,-0.0851,-0.00505,-0.7215,0.0395,-1.557675,-1.082575,1.588975,-1.292,-0.9255,0.925,0.8435,-0.2475,0.031,-0.024,0.286,0.21305,0.1264,-0.02525,-0.0094,-0.9313,-0.2172,-0.1743,0.06365,-0.30535,-0.6748,0.35765,0.2801,-0.46598,-0.406575,-0.633685,-0.284375,0.87494,-0.234765,-1.52968,0.31812,-0.485185,0.0077,1.09758,-5.0265,-0.3905,-0.343,0.2705,0.737,-0.154,-0.2185,-0.302,0.183,0.377,-0.1715,0.264,0.386,-0.8965,0.1045,0.497,-0.1895,0.273,-0.507,0.4095,-0.5515,-0.048,0.3315,0.179
potr.txt_7725,0.077145444,-0.620184683,-0.412909561,0.252839122,0.25746825,0.018333333,-0.262777778,-0.517222222,0.075,0.242222222,0.061111111,0.275555556,0.028333333,0.169444444,0.008333333,-0.165555556,-0.166111111,0.352777778,0.030722222,0.602833333,0.099055556,0.561166667,0.022333333,0.293444444,-0.672777778,-0.050555556,-0.005,0.185555556,0.347777778,-0.772222222,-0.105555556,-0.062777778,0.221111111,0.203888889,-0.442777778,0.459444444,-0.190555556,-0.019611111,-0.073277778,-0.144222222,-0.132055556,0.024777778,-0.048888889,-0.070555556,0.366716667,0.365611111,1.384738889,0.428333333,0.270555556,-0.697777778,1.583333333,-0.498333333,0.52,-0.161111111,-0.263888889,0.242777778,0.068722222,0.038944444,-0.173444444,-0.779277778,-0.252388889,-0.111611111,-0.180111111,-0.230333333,0.222333333,0.342222222,0.223666667,-0.034555556,-0.895116667,0.7022,-0.596444444,0.949844444,0.019283333,-0.786433333,0.64485,-0.766533333,-0.367594444,-0.310333333,-4.257777778,0.123888889,-0.431666667,0.451111111,0.339444444,0.029444444,-0.091666667,0.081666667,-0.355555556,0.612777778,-0.233888889,0.618888889,-0.054444444,-0.776111111,0.223333333,0.516666667,0.106111111,0.3,-0.143333333,-0.141111111,-0.378888889,-1.017777778,0.703333333,0.538333333
potr.txt_3831,0.318755553,-0.018268073,1.027719343,-1.0270203,1.136858381,-0.47,1.384285714,0.3,-1.181428571,0.617142857,0.222857143,-0.025714286,-0.151428571,-0.294285714,0.062857143,0.377142857,0.841428571,0.155714286,-0.044428571,0.119142857,1.403428571,-0.917714286,-0.485142857,0.952,0.265714286,1.744285714,0.175714286,-0.095714286,-1.391428571,0.522857143,0.12,-0.395714286,-1.215714286,0.055714286,0.477142857,0.675714286,0.16,-0.095857143,-0.261,0.268142857,-0.063142857,0.013714286,3.478571429,0.458571429,3.199414286,8.887985714,1.049342857,2.992857143,5.428571429,2.101428571,-0.49,0.098571429,0.92,0.131428571,0.474285714,0.195,-0.081714286,0.315571429,-0.043,0.462142857,0.335571429,0.143,-0.705714286,-0.017,0.013142857,1.115428571,0.477428571,8.511771429,-0.037871429,0.827042857,-0.0209,0.166185714,-0.946642857,9.648514286,0.4425,-0.649228571,8.872557143,0.427242857,3.372857143,0.141428571,-0.537142857,-1.287142857,-0.334285714,0.227142857,1.798571429,1.554285714,0.972857143,1.092857143,0.555714286,-0.02,-0.13,0.327142857,-0.075714286,-0.377142857,0.301428571,0.81,0.127142857,-0.982857143,3.322857143,-1.162857143,2.818571429,-0.981428571
potr.txt_1775,-0.347382033,0.025951135,0.114720212,0.431213588,0.317108057,-0.215416667,-0.477916667,0.063333333,0.030416667,0.037916667,0.17625,0.189583333,0.05,0.147916667,-0.162083333,-0.462916667,-0.30625,0.225416667,0.186416667,-0.055666667,-0.194708333,0.530333333,-0.057333333,0.115041667,-0.086666667,-0.429166667,0.23875,-0.1725,0.050833333,-0.460833333,0.284583333,0.09375,0.021666667,-0.0425,-0.54,0.435416667,-0.320833333,-0.035875,0.094375,-0.067541667,-0.091875,-0.014875,-0.762916667,-0.3625,1.535008333,-2.203145833,0.984525,0.559166667,-1.7925,0.066666667,0.742916667,-0.247916667,0.34625,0.267916667,0.179166667,0.230708333,0.135208333,-0.018,-0.061458333,-0.998458333,-0.377416667,-0.110291667,0.115875,-0.3965,-0.381541667,0.120833333,0.266083333,-1.125633333,-0.253316667,-0.231533333,-0.5342875,1.0779,0.227866667,-2.588125,0.6641,-0.8063875,-1.110291667,0.552445833,-5.488333333,-0.337083333,-0.2975,0.593333333,0.750416667,0.23,-0.41125,-0.342916667,-0.211666667,0.2775,-0.462916667,0.18375,-0.119166667,-0.966666667,0.195,0.615,-0.13,0.159166667,-0.48375,-0.575416667,-1.205416667,-0.266666667,-0.18875,0.075
potr.txt_6087,0.322715989,-0.286279136,0.452387307,-0.18721564,0.919342635,0.016,0.200666667,-0.123333333,-0.5,0.552,0.175333333,0.158,0.132666667,0.016,-0.194666667,0.009333333,0.146666667,0.316,-0.180533333,0.298066667,0.315266667,-0.1106,-0.241266667,0.642333333,-0.190666667,0.49,0.018666667,0.262,-0.104666667,-0.104666667,0.708,-0.058666667,-0.320666667,0.193333333,-0.151333333,0.450666667,0.073333333,0.003866667,-0.1288,0.010666667,-0.063933333,-0.019133333,0.916,0.212666667,-0.365406667,3.340226667,0.58328,0.254666667,1.954666667,0.81,0.644,0.038,0.842,-0.297333333,0.470666667,0.217133333,-0.0256,0.0764,-0.100666667,-0.457,0.144466667,0.151866667,-0.071133333,-0.290666667,0.0264,0.552333333,0.485066667,2.352973333,-0.145593333,-0.9277,-0.360326667,0.58358,-0.07552,1.40074,-0.038513333,-0.797013333,3.13472,0.219626667,-2.244,0.779333333,-0.779333333,0.010666667,0.248,-0.124,0.435333333,0.459333333,0.537333333,0.756666667,0.313333333,0.348,-0.182666667,-0.472666667,0.522666667,0.214,0.13,0.508,-0.096666667,0.149333333,0.728,-0.898666667,1.130666667,-0.306
potr.txt_6243,0.164890132,1.067375781,-0.311494413,0.466260533,-0.004104598,0.428666667,-0.378666667,0.016,-0.524666667,-0.516666667,-0.897333333,0.663333333,-0.062666667,-0.282666667,-0.321333333,-0.51,-0.123333333,0.126666667,-0.2118,-1.0288,-0.118133333,0.1222,1.990466667,-0.103666667,1.108,0.002,-0.275333333,-0.256666667,0.078,-0.344,0.485333333,-1.090666667,0.518,-0.018666667,-0.353333333,0.584666667,-0.22,0.077733333,0.1222,0.218133333,-0.196466667,0.159533333,-0.237333333,-0.358,-0.586626667,-0.570173333,5.287486667,-1.702,-0.638666667,2.14,0.897333333,-1.572666667,-1.55,-0.100666667,-0.128666667,0.1934,0.2046,0.031133333,-0.087,-0.802866667,-0.163066667,0.000666667,-0.041266667,-0.663666667,-0.456733333,0.225133333,-0.178866667,-1.108066667,-0.343373333,0.344386667,-0.136093333,0.931306667,-0.19452,-0.578146667,1.931606667,0.37356,-1.003953333,1.059713333,-3.929333333,-1.253333333,-0.607333333,-0.114666667,0.008,0.086666667,0.133333333,-0.086,0.248666667,0.320666667,-0.679333333,0.198666667,1.912,-0.74,-0.21,0.091333333,0.047333333,-0.295333333,-0.876666667,-0.870666667,0.300666667,0.162666667,0.648666667,1.039333333
potr.txt_11917,-0.003987869,0.031134495,-0.00028005,0.055488586,0.471069435,-0.026818182,-0.399090909,0.169545455,0.092727273,0.714545455,-0.117727273,-0.095454545,0.111818182,0.051363636,-0.179090909,-0.019090909,-0.196363636,0.272272727,-0.0285,0.134772727,-0.327772727,-0.249363636,-0.274272727,0.562272727,-0.018636364,-0.124545455,0.309545455,0.165909091,-0.590454545,0.352272727,0.630454545,-0.227727273,0.258181818,0.575,-0.425,0.26,-0.064090909,0.016681818,-0.012909091,-0.013227273,0.046818182,-0.148363636,-0.309545455,0.293181818,-0.774063636,0.471790909,-1.583468182,0.17,-0.021818182,0.265,0.156363636,0.896818182,0.293636364,0.038636364,0.126818182,0.223954545,0.004181818,-0.055454545,0.040363636,-0.834772727,-0.121954545,-0.073954545,0.183863636,-0.141136364,-0.252272727,0.391363636,0.096272727,-0.276709091,-0.18785,-1.178131818,-0.585027273,-0.084445455,-0.268481818,-1.34085,-0.857695455,-0.329118182,0.499822727,0.890836364,-4.55,0.606818182,-0.311818182,0.347272727,0.646363636,-0.269545455,-0.189090909,-0.005454545,0.135909091,0.228181818,0.437727273,-0.012727273,-0.008636364,-0.800909091,0.410909091,0.504090909,-0.174090909,0.392272727,0.088181818,0.965,-0.389545455,0.094090909,0.021363636,-0.627272727
potr.txt_4295,-0.812990343,-0.04244419,-0.455056056,0.868887678,-0.104307221,-0.686666667,-0.407777778,-0.078888889,0.091111111,-0.214444444,0.538888889,0.302222222,0.204444444,-0.101111111,-0.09,-0.748888889,-0.252222222,-0.018888889,0.740666667,0.006222222,0.062888889,1.262666667,-0.026111111,-0.279111111,-0.152222222,-0.464444444,0.018888889,-0.722222222,-0.281111111,-1.07,0.492222222,0.237777778,-0.013333333,0.243333333,-0.503333333,0.512222222,-0.414444444,-0.123888889,0.164666667,-0.126555556,-0.147222222,0.104555556,-0.625555556,-0.887777778,4.927644444,-3.582688889,1.2534,2.267777778,-2.906666667,-0.083333333,0.1,-0.806666667,0.756666667,0.183333333,-0.164444444,0.243,0.157333333,0.012,-0.095,-1.015444444,-0.316555556,-0.044666667,0.060444444,-0.527333333,-0.267333333,-0.101555556,0.480222222,-1.122433333,-0.966244444,0.776033333,-0.384044444,0.838644444,0.155377778,-2.440888889,0.9098,-1.264711111,-1.796177778,0.696155556,-5.548888889,-0.352222222,-0.255555556,0.806666667,0.834444444,0.795555556,-0.352222222,-0.403333333,-0.112222222,0.005555556,-0.988888889,0.245555556,-0.597777778,-0.974444444,0.266666667,0.636666667,-0.197777778,0.051111111,-0.58,-2.082222222,-1.575555556,-0.526666667,-0.69,0.323333333
potr.txt_6039,-0.38004489,-0.110558151,0.7817808,0.619096613,0.88263103,-0.252,-0.364666667,0.039333333,-0.067333333,-0.114666667,0.518,0.382,0.192666667,0.001333333,-0.061333333,-0.608666667,-0.313333333,0.193333333,0.357466667,-0.0844,-0.155533333,0.9034,-0.225533333,-0.1428,-0.155333333,-0.515333333,0.062666667,-0.258666667,0.129333333,-0.642,0.651333333,0.533333333,-0.322666667,0.120666667,-0.503333333,0.384,-0.33,-0.042733333,0.125533333,-0.1152,-0.109466667,0.0644,-0.846,-0.532,1.943153333,-3.022746667,1.463746667,0.495333333,-2.531333333,0.336666667,0.428,-0.611333333,1.002666667,0.065333333,0.14,0.228266667,0.158533333,-0.009133333,-0.118866667,-1.050466667,-0.2624,-0.035066667,0.1468,-0.497066667,-0.4906,0.051733333,0.618866667,-2.38264,-0.147806667,-0.103513333,-0.327493333,1.146353333,0.37036,-4.393306667,0.781886667,-1.006833333,-2.972106667,0.508946667,-5.862,-0.139333333,-0.457333333,0.846,0.946666667,0.388,-0.422,-0.53,0.172,0.190666667,-0.75,0.573333333,-0.546,-1.022,0.416666667,0.699333333,-0.171333333,0.191333333,-0.640666667,-0.928,-1.64,-0.694666667,-0.217333333,0.096
potr.txt_10127,0.131142423,-0.131114937,0.814123347,0.466718413,0.817529051,-0.018,-0.205333333,-0.293333333,-0.016,0.12,0.217333333,0.264666667,-0.086666667,0.217333333,-0.089333333,-0.146666667,-0.189333333,0.292666667,-0.366933333,0.077733333,0.115666667,0.556666667,-0.250533333,0.451,-0.103333333,-0.064,0.455333333,0.261333333,0.076666667,-0.699333333,0.187333333,0.238666667,-0.121333333,0.146666667,-0.378,0.408666667,-0.175333333,0.000466667,-0.007733333,-0.0516,-0.157333333,-0.0658,-0.087333333,-0.106666667,-0.48034,0.189566667,1.231326667,-0.122666667,0.024,-0.080666667,1.062666667,-0.190666667,0.545333333,0.623333333,0.192,0.229666667,0.068266667,0.002266667,-0.0976,-0.781933333,-0.2104,-0.058866667,6.67E-05,-0.269733333,-0.266333333,0.044666667,0.3602,-0.55468,-0.626806667,0.166533333,-0.084873333,0.809793333,0.281993333,-1.505826667,0.265186667,-0.72376,-0.436866667,0.5776,-4.211333333,0.244,-0.184,0.364666667,0.602,-0.056,0.038666667,-0.016666667,-0.081333333,0.492666667,-0.264,0.425333333,-0.222666667,-0.768,0.320666667,0.364666667,-0.363333333,0.028,-0.301333333,-0.114,-0.501333333,-0.994,-0.028666667,0.154
potr.txt_2025,-0.272056028,-0.081689382,-0.13019394,0.651928596,0.270581678,0.0408,-0.3444,0.0868,0.0672,-0.0608,0.4076,0.3516,0.1508,0.268,0.0144,-0.4364,-0.4192,0.2304,0.13924,-0.03864,-0.33608,0.87464,-0.17856,-0.18908,-0.2256,-0.6484,-0.042,-0.0752,-0.1008,-0.61,0.08,0.38,-0.2132,-0.0708,-0.4968,0.3232,-0.4028,0.006,0.11604,-0.14184,-0.09648,0.0506,-1.1724,-0.3104,0.074292,-3.382984,1.15724,-0.486,-2.468,-0.1648,0.6384,-0.4704,0.8556,0.06,-0.0148,0.23128,0.14604,-0.01784,-0.07836,-1.0984,-0.34536,-0.23164,0.05132,-0.3286,-0.73084,0.15272,0.68776,-1.524632,-0.7068,-0.141404,0.089248,1.073152,0.108564,-3.193752,0.321888,-1.045188,-1.547348,0.941888,-6.1308,-0.3284,-0.1316,0.5968,1.136,0.126,-0.4864,-0.638,-0.0128,0.074,-0.6352,0.5828,-0.3924,-1.0644,0.1576,0.7016,-0.3968,0.3996,-0.6388,-0.0716,-1.4716,-0.3968,-0.3392,0.3608
potr.txt_8791,0.044661746,0.131056506,0.230382131,0.287698697,0.704002553,0.108333333,-0.297222222,0.081666667,-0.061111111,0.5125,0.021388889,0.17,0.095555556,0.089166667,-0.101666667,-0.097777778,-0.185833333,0.316944444,-0.229694444,-0.034944444,-0.289111111,-0.006111111,-0.161861111,0.6485,0.066666667,-0.166111111,0.448055556,0.261666667,-0.425,0.19,0.655,-0.1025,0.055,0.352222222,-0.379166667,0.365833333,-0.080833333,0.029777778,0.012861111,-0.010166667,-0.024527778,-0.135583333,-0.335277778,0.201944444,-1.354086111,0.101916667,-0.412647222,-0.413611111,-0.26,0.597777778,0.518055556,0.663333333,0.460277778,0.090277778,0.185833333,0.217083333,0.037944444,-0.042666667,-0.006111111,-0.847138889,-0.088638889,-0.083638889,0.164222222,-0.260555556,-0.475777778,0.40225,0.36825,-0.3469,-0.380877778,-1.273366667,-0.042638889,0.350205556,-0.286836111,-1.595522222,-0.575505556,-0.543658333,0.463522222,1.176552778,-4.55,0.537777778,-0.320833333,0.274166667,0.743888889,-0.280833333,-0.177777778,-0.112777778,0.259166667,0.364722222,0.186666667,0.224722222,0.026111111,-0.808611111,0.395833333,0.437222222,-0.348888889,0.348333333,-0.159166667,0.858611111,-0.506944444,-0.454444444,0.1025,-0.355833333
potr.txt_11365,-0.250881856,0.103336485,-0.024660815,-0.055477227,0.036854245,-0.050243902,-0.293658537,0.255121951,0.121463415,0.250243902,-0.062682927,-0.085121951,0.074878049,-0.017317073,0.047804878,-0.212682927,-0.357073171,0.011219512,0.083731707,-0.083780488,-0.400878049,-0.226195122,-0.121268293,-0.113780488,0.02902439,-0.353170732,-0.024390244,-0.186829268,-0.069756098,0.439756098,0.36195122,0.001707317,0.08195122,0.115121951,-0.311707317,0.369512195,-0.41,-0.004658537,0.068146341,-0.013878049,0.105682927,-0.035756098,-0.704878049,-0.036341463,0.525246341,-1.68582439,-1.235704878,0.276585366,-1.361463415,0.246829268,-0.331707317,0.441219512,0.059756098,-0.164390244,-0.042195122,0.21902439,0.030926829,-0.06304878,0.059341463,-0.939097561,-0.209682927,-0.096853659,0.14102439,-0.08595122,-0.414536585,0.212463415,0.034390244,-1.875141463,0.645597561,-0.6617,-0.351660976,-0.250960976,-0.154334146,-2.579287805,-0.147887805,0.201485366,-2.123139024,0.146739024,-5.124390244,-0.273414634,-0.117804878,0.318536585,0.723414634,0.026341463,-0.439512195,-0.302439024,0.049756098,-0.145365854,0.053902439,-0.151219512,-0.112682927,-0.900243902,0.11195122,0.584146341,-0.159512195,0.309756098,-0.114146341,0.23,-0.68804878,0.680243902,-0.189268293,-0.363902439
