#name,aliphatic_index,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,freq_S_p,freq_T_p,freq_Y_p,freq_C_m,freq_R_m,freq_R_d,freq_R_s,freq_K_a,aromaticity,average_number_rotatable_bonds,charge,charge_density,energy_based_on_logP,hydrophobic_aa_ratio,instability_index,isoelectric_point,length,n_C,n_H,n_N,n_O,n_S,n_P,molecular_weight,n_h_donors,n_h_acceptors,topological_polar_surface_area
potr.txt_3179,33.33333333,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,1.758103612,0.005089462,3,0.333333333,6.666666667,10.00268555,3,15,31,5,4,0,0,345.44,8,11,241.9
potr.txt_7685,130,0.047619048,0,0,0,0.047619048,0.095238095,0,0,0.238095238,0.285714286,0,0,0.047619048,0.047619048,0.142857143,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0.047619048,3.380952381,7.755076609,0.00314849,2.638095238,0.428571429,42.54761905,12.3167572,21,115,208,36,23,0,0,2463.11,54,72,1682.1
potr.txt_5071,105.8333333,0.083333333,0,0,0,0,0.166666667,0,0.083333333,0.25,0.166666667,0.083333333,0.083333333,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,3.083333333,2.757104611,0.00202923,2.458333333,0.416666667,0.6,10.30207825,12,58,108,16,14,1,0,1358.695,29,41,921.4
potr.txt_11073,46.73913043,0.043478261,0.130434783,0,0.02173913,0,0.065217391,0,0.065217391,0.086956522,0.043478261,0,0.086956522,0.065217391,0,0.065217391,0.152173913,0.130434783,0,0,0.043478261,0,0,0,0,0,0,0,0,0.043478261,2.565217391,5.69748213,0.001158822,2.865217391,0.282608696,41.64782609,9.302909851,46,201,337,63,68,6,0,4916.615,128,172,3686.9
potr.txt_8749,117.9411765,0.147058824,0.029411765,0,0.029411765,0.029411765,0.205882353,0,0.147058824,0.147058824,0.117647059,0,0,0,0.029411765,0,0.058823529,0.029411765,0,0.029411765,0,0,0,0,0,0,0,0,0,0.058823529,2.529411765,3.748016081,0.001102012,2.585294118,0.470588235,9.647058824,9.868209839,34,151,264,40,41,1,0,3401.065,80,114,2440.3
potr.txt_3833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0,0,0,0.714285714,0,0,0,0,0,0,0,0,0,0.714285714,3.571428571,1.760081614,0.001395329,1.985714286,0,172.2285714,12.00006104,7,42,81,13,8,0,0,1261.41,23,23,651.5
potr.txt_9029,20.46511628,0.023255814,0.186046512,0.069767442,0.046511628,0,0.11627907,0.023255814,0,0.046511628,0.046511628,0,0.093023256,0.046511628,0.093023256,0.023255814,0.093023256,0.023255814,0,0.046511628,0.023255814,0,0,0,0,0,0,0,0,0.069767442,2.604651163,-2.225955914,-0.00047089,2.837209302,0.255813953,46.40697674,4.828308105,43,181,284,58,68,8,0,4727.13,120,165,3530.8
potr.txt_11395,67.55102041,0.040816327,0.163265306,0.040816327,0.040816327,0.040816327,0.06122449,0,0.06122449,0.102040816,0.040816327,0,0.081632653,0.040816327,0.040816327,0.040816327,0.020408163,0.06122449,0.081632653,0,0.040816327,0,0,0,0,0,0,0,0,0.081632653,2.755102041,2.681743132,0.000489509,2.724489796,0.428571429,28.23877551,8.488525391,49,233,376,66,70,8,0,5478.44,131,182,3869.9
potr.txt_7277,113.1578947,0.157894737,0,0.052631579,0,0.105263158,0.105263158,0,0,0.263157895,0.210526316,0,0,0,0,0,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0,0,0.105263158,2.894736842,3.75622737,0.00183363,2.494736842,0.526315789,-16.31052632,10.17684174,19,98,166,24,23,0,0,2048.52,45,65,1390.7
potr.txt_3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0.571428571,3.857142857,2.760071614,0.002241428,2.428571429,0,172.2285714,12.30105591,7,42,82,16,8,0,0,1231.39,24,24,700.4
potr.txt_5969,202.1428571,0.071428571,0,0,0,0,0.142857143,0,0,0.285714286,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.142857143,3.75610561,0.002490811,2.278571429,0.571428571,-27.1,10.4777832,14,73,138,18,15,0,0,1507.985,32,46,990.2
potr.txt_10231,165,0.1875,0,0,0,0.0625,0.125,0,0.0625,0.0625,0.3125,0,0,0,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.4375,0.759102613,0.000469761,2.3875,0.625,-6.54375,8.75,16,76,130,18,20,0,0,1615.935,36,52,1122.1
potr.txt_9953,0,0,0,0,0.090909091,0,0,0,0,0.090909091,0,0,0,0.454545455,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.090909091,3.761873076,0.002714938,3.272727273,0,67.50909091,12.00428009,11,60,104,24,14,0,0,1385.62,32,40,948.8
potr.txt_7171,133.6842105,0.105263158,0,0,0.052631579,0.052631579,0.052631579,0,0,0.105263158,0.315789474,0.052631579,0.105263158,0,0,0.105263158,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0.105263158,3.210526316,2.759895073,0.001219175,2.568421053,0.526315789,27.83157895,10.27804565,19,104,175,29,25,1,0,2263.74,48,67,1552.8
potr.txt_2713,93.18181818,0.090909091,0,0,0,0.136363636,0.136363636,0,0.090909091,0.409090909,0.090909091,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0.136363636,3.318181818,8.751110605,0.003531258,2.536363636,0.454545455,-31.13181818,10.90332031,22,122,209,31,23,0,0,2478.185,53,75,1626.6
potr.txt_2963,8.333333333,0.083333333,0,0,0,0.333333333,0.083333333,0,0,0.25,0,0,0,0,0,0.166666667,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.416666667,3.5,4.75608561,0.002982031,2.658333333,0.416666667,56.425,11.16607666,12,80,115,21,14,0,0,1594.915,32,42,987.3
potr.txt_2659,26,0,0,0.066666667,0.133333333,0,0,0.333333333,0,0,0.066666667,0,0,0,0.066666667,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.866666667,2.202664241,0.001049282,3.453333333,0.066666667,86.04,11.39807129,15,100,135,41,23,0,0,2099.21,49,62,1572.3
potr.txt_2527,21.4,0.04,0.16,0.02,0.02,0.06,0.08,0.02,0,0.12,0,0,0.08,0.08,0.02,0.04,0.12,0.06,0.06,0,0.02,0,0,0,0,0,0,0,0,0.08,2.56,5.764986098,0.001072122,2.852,0.32,30.274,9.064666748,50,226,353,69,70,8,0,5377.175,136,186,3923
potr.txt_6173,78,0,0.066666667,0,0,0,0.066666667,0.066666667,0.2,0.133333333,0,0.066666667,0.066666667,0.066666667,0.066666667,0,0.066666667,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,2.866666667,1.83537681,0.001098377,2.653333333,0.333333333,33.61333333,9.314498901,15,74,123,21,21,2,0,1670.99,39,55,1188.8
potr.txt_10083,51.76470588,0.058823529,0.117647059,0.058823529,0.058823529,0,0.117647059,0,0.058823529,0.117647059,0.058823529,0,0,0,0,0.235294118,0,0.058823529,0,0,0.058823529,0,0,0,0,0,0,0,0,0.058823529,3.235294118,3.741193854,0.001847166,3.064705882,0.294117647,9.170588235,9.841293335,17,83,145,31,24,2,0,2025.37,50,65,1504.9
potr.txt_5517,112.3076923,0,0,0,0,0.230769231,0.076923077,0,0.076923077,0.076923077,0.153846154,0,0,0,0.076923077,0.076923077,0.076923077,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0.307692308,3.076923077,1.759092613,0.00107199,2.246153846,0.538461538,-14.66153846,11.00073242,13,78,122,18,16,0,0,1640.96,32,43,992.4
potr.txt_619,14.44444444,0,0,0.074074074,0.074074074,0.111111111,0.074074074,0.148148148,0,0.074074074,0.037037037,0,0.074074074,0.037037037,0,0.074074074,0.074074074,0,0,0,0.148148148,0,0,0,0,0,0,0,0,0.259259259,3.074074074,0.110646807,3.21E-05,2.862962963,0.148148148,38.45222222,7.096557617,27,170,211,45,44,0,0,3444.64,76,105,2349.3
potr.txt_8627,91.29032258,0.096774194,0.064516129,0.032258065,0.064516129,0.032258065,0.129032258,0,0.096774194,0.161290323,0.064516129,0,0.064516129,0,0,0,0.064516129,0.032258065,0.064516129,0.032258065,0,0,0,0,0,0,0,0,0,0.064516129,2.709677419,1.742046314,0.000530977,2.683870968,0.419354839,36.7483871,8.787597656,31,140,240,38,43,2,0,3280.83,78,111,2369.5
potr.txt_11815,55.68181818,0.181818182,0.136363636,0.022727273,0.022727273,0.022727273,0.136363636,0.022727273,0,0.022727273,0.045454545,0,0.068181818,0,0,0.045454545,0.068181818,0.045454545,0.068181818,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0.113636364,2.204545455,0.788784082,0.000173546,2.790909091,0.454545455,29.73636364,7.781005859,44,185,290,56,59,6,0,4545.095,114,156,3352.5
potr.txt_1657,117.9166667,0.041666667,0,0,0,0.041666667,0.125,0,0.125,0.125,0.166666667,0.041666667,0,0.125,0.083333333,0.041666667,0,0.041666667,0,0.041666667,0,0,0,0,0,0,0,0,0,0.083333333,2.833333333,3.757094611,0.001388264,2.416666667,0.416666667,43.35416667,11.26391602,24,124,214,32,28,1,0,2706.325,57,80,1766.7
potr.txt_11875,42.70833333,0.041666667,0.125,0.041666667,0,0.083333333,0.125,0.020833333,0.083333333,0,0,0.104166667,0,0.083333333,0.020833333,0.145833333,0.020833333,0.041666667,0.020833333,0,0.041666667,0,0,0,0,0,0,0,0,0.125,2.708333333,4.788043382,0.000868876,2.7,0.458333333,66.2,9.214576721,48,239,368,72,59,11,0,5510.615,125,173,3816.1
potr.txt_1265,112.4242424,0.121212121,0.060606061,0.03030303,0.03030303,0.03030303,0.060606061,0,0.03030303,0.090909091,0.181818182,0,0.090909091,0,0,0,0.151515152,0.060606061,0.060606061,0,0,0,0,0,0,0,0,0,0,0.03030303,2.515151515,0.741233854,0.000220024,2.642424242,0.484848485,17.46969697,8.033294678,33,145,247,39,48,2,0,3368.87,83,118,2514.5
potr.txt_2539,137.5,0.4,0,0,0,0,0.05,0,0,0,0.25,0.05,0,0,0,0.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.760061615,0.001831982,2.825,0.7,34.93,12.4770813,20,88,162,32,22,1,0,2052.455,49,66,1570.4
potr.txt_2253,94.13793103,0,0,0,0,0,0,0,0.137931034,0,0.103448276,0,0,0.379310345,0.068965517,0.24137931,0,0,0,0.068965517,0,0,0,0,0,0,0,0,0,0.068965517,2.793103448,6.760031615,0.00187762,2.64137931,0.24137931,112.0965517,12.77818298,29,161,278,52,32,0,0,3600.32,76,96,2251.6
potr.txt_3711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0.428571429,4.142857143,3.760061615,0.003129811,2.871428571,0,254.0571429,12.4770813,7,42,83,19,8,0,0,1201.37,25,25,749.3
potr.txt_3145,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333333333,1.847255803,0.00395118,3.866666667,0,197.6,12.00006104,3,21,33,11,4,0,0,467.52,11,12,348
potr.txt_7967,125.8333333,0.125,0.083333333,0,0,0.125,0,0,0.083333333,0.166666667,0.083333333,0,0,0.083333333,0,0,0.041666667,0.041666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0.125,2.583333333,3.73630363,0.001424263,2.379166667,0.666666667,26.58333333,9.701263428,24,127,208,28,27,2,0,2623.325,56,80,1637.8
potr.txt_5599,22.30769231,0,0.076923077,0,0,0.076923077,0,0,0,0.153846154,0,0.076923077,0.076923077,0,0.153846154,0.230769231,0,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0.153846154,3.846153846,4.748172622,0.002667318,2.884615385,0.307692308,6.392307692,11.72416687,13,72,127,27,17,2,0,1780.13,39,49,1239.2
potr.txt_3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,4,2.760071614,0.002640749,2.65,0,294.7333333,12.30105591,6,36,71,15,7,0,0,1045.185,21,21,621.3
potr.txt_2953,8.333333333,0.083333333,0,0,0,0.083333333,0.083333333,0.25,0,0.25,0,0,0,0,0,0.166666667,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.166666667,3.5,5.017608175,0.003206559,3.083333333,0.166666667,63.83333333,11.16607666,12,80,109,27,14,0,0,1564.795,35,45,1073.4
potr.txt_9727,170.8333333,0.083333333,0,0,0,0,0.083333333,0,0.25,0.25,0.166666667,0,0.083333333,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0.083333333,3.166666667,2.757104611,0.001973936,2.316666667,0.5,-20.36666667,10.30207825,12,63,118,16,14,0,0,1396.755,29,40,896.1
potr.txt_5941,82.30769231,0,0,0,0,0.153846154,0,0,0,0.307692308,0.153846154,0,0,0,0,0.230769231,0.076923077,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0.153846154,3.923076923,6.75607561,0.00395986,2.769230769,0.384615385,10.98461538,12.31365967,13,80,140,26,15,0,0,1706.14,37,47,1141.3
potr.txt_299,97.40740741,0,0,0,0,0.148148148,0.074074074,0.037037037,0.037037037,0.259259259,0.185185185,0,0,0.074074074,0,0.111111111,0.037037037,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0.148148148,3.37037037,9.840252796,0.002997235,2.548148148,0.407407407,21.05555556,12.32284546,27,163,265,45,29,0,0,3283.11,69,93,2106.2
potr.txt_9099,43.33333333,0.066666667,0.177777778,0,0,0.022222222,0.088888889,0,0.022222222,0.111111111,0.022222222,0,0.066666667,0.066666667,0.022222222,0.088888889,0.088888889,0.044444444,0.066666667,0,0.044444444,0,0,0,0,0,0,0,0,0.066666667,2.6,8.673860687,0.001784829,2.862222222,0.377777778,39.57555556,9.537467957,45,201,334,66,58,8,0,4859.77,123,164,3536.5
potr.txt_8331,127.3076923,0,0.038461538,0.038461538,0.115384615,0.038461538,0.038461538,0.038461538,0.038461538,0.115384615,0.230769231,0,0,0.038461538,0,0.038461538,0.038461538,0.115384615,0.076923077,0,0,0,0,0,0,0,0,0,0,0.038461538,3,-0.156080044,-5.23E-05,2.580769231,0.423076923,45.50769231,6.756896973,26,138,228,34,39,1,0,2983.525,67,96,2036.2
potr.txt_6937,42.5,0,0,0.0625,0,0,0.0625,0,0,0.0625,0.0625,0,0,0,0.0625,0.3125,0.125,0.0625,0.0625,0,0.125,0,0,0,0,0,0,0,0,0.125,3.4375,4.758175373,0.002330982,3.1625,0.125,73.4125,11.45158386,16,86,145,33,25,0,0,2041.275,50,62,1544.2
potr.txt_11009,85.5,0.175,0,0.05,0.025,0.025,0.125,0.025,0.075,0.025,0.025,0,0.025,0,0.1,0.125,0,0.075,0.1,0.025,0,0,0,0,0,0,0,0,0,0.05,2.65,2.851278786,0.000660202,2.91,0.4,34.5475,11.41772461,40,184,307,63,55,0,0,4318.795,104,141,3313.5
potr.txt_8625,91.29032258,0.096774194,0.064516129,0.032258065,0.064516129,0.032258065,0.096774194,0,0.096774194,0.161290323,0.064516129,0,0.064516129,0.064516129,0,0,0.064516129,0.032258065,0.064516129,0,0,0,0,0,0,0,0,0,0,0.032258065,2.64516129,1.742046314,0.000539033,2.706451613,0.419354839,54.14516129,8.787597656,31,142,240,38,43,2,0,3231.8,77,111,2325.7
potr.txt_2093,100.7142857,0,0,0,0,0.035714286,0.071428571,0.071428571,0.035714286,0.071428571,0.142857143,0,0,0,0.035714286,0.214285714,0.035714286,0.071428571,0.107142857,0.035714286,0.071428571,0,0,0,0,0,0,0,0,0.142857143,3.25,7.930393987,0.002240114,2.778571429,0.321428571,-5.325,12.01116943,28,164,265,53,35,0,0,3540.175,79,100,2430
potr.txt_5381,112.3076923,0,0,0,0,0.230769231,0,0,0.076923077,0.153846154,0.153846154,0,0,0.076923077,0,0.076923077,0.076923077,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0.307692308,3.153846154,2.758093612,0.001640677,2.184615385,0.538461538,55.19230769,11.16629028,13,82,130,18,15,0,0,1681.07,32,43,961.7
potr.txt_6171,104,0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0.133333333,0.266666667,0.066666667,0,0,0,0.066666667,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0,3.4,2.760026833,0.001611196,2.82,0.333333333,-0.466666667,9.997131348,15,75,137,23,22,0,0,1713.03,40,56,1256.6
potr.txt_5073,105.8333333,0.166666667,0,0,0,0,0.083333333,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0.083333333,0.083333333,0,0.083333333,0,0,0,0,0,0,0,0,0.083333333,2.666666667,1.931452988,0.001444007,2.675,0.416666667,31.63333333,9.703292847,12,68,100,18,15,0,0,1337.565,30,42,909.6
potr.txt_11023,64.79166667,0.020833333,0.125,0.020833333,0.0625,0.041666667,0.020833333,0.0625,0.0625,0.083333333,0.020833333,0,0.041666667,0.041666667,0,0.125,0.0625,0.083333333,0.104166667,0,0.020833333,0,0,0,0,0,0,0,0,0.0625,2.9375,5.966715381,0.001061209,2.875,0.375,34.79583333,9.337303162,48,248,392,78,67,6,0,5622.565,135,181,3993.3
potr.txt_2113,61.81818182,0,0,0,0,0.121212121,0.121212121,0.03030303,0.03030303,0.090909091,0.060606061,0.03030303,0,0,0.03030303,0.303030303,0.060606061,0.03030303,0.090909091,0,0,0,0,0,0,0,0,0,0,0.121212121,3.424242424,12.8441788,0.00314047,2.990909091,0.333333333,62.63333333,12.95581055,33,184,307,69,38,1,0,4089.89,94,118,2971.5
potr.txt_6421,128.125,0.0625,0,0,0,0,0.0625,0,0.1875,0.3125,0.125,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,4.755106609,0.002657471,2.45625,0.5,27.65,10.60253906,16,81,153,21,19,2,0,1789.335,39,57,1234
potr.txt_9079,59.77272727,0.022727273,0.181818182,0.045454545,0.022727273,0,0.113636364,0.022727273,0.068181818,0.113636364,0.045454545,0.022727273,0.045454545,0,0,0.045454545,0.022727273,0.090909091,0.045454545,0.022727273,0.068181818,0,0,0,0,0,0,0,0,0.090909091,2.75,3.765107858,0.000762188,2.704545455,0.386363636,22.87954545,8.701507568,44,206,335,59,61,9,0,4939.865,120,165,3483.3
potr.txt_5731,35,0.071428571,0.142857143,0.071428571,0.071428571,0,0.071428571,0,0.071428571,0.071428571,0,0.071428571,0,0,0.071428571,0.142857143,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,3.071428571,0.743211856,0.000465137,2.985714286,0.357142857,51.82857143,8.058502197,14,61,108,22,22,3,0,1597.835,40,55,1227.6
potr.txt_2317,78,0.05,0.1,0.1,0,0,0.05,0.15,0.1,0,0.05,0,0,0.05,0.05,0,0,0.25,0.05,0,0,0,0,0,0,0,0,0,0,0,2.35,-1.995936279,-0.000922603,2.685,0.35,36.89,5.700958252,20,99,143,27,31,2,0,2163.375,53,75,1559.7
potr.txt_1335,108.1081081,0.054054054,0.054054054,0,0.081081081,0.027027027,0.162162162,0,0.081081081,0.135135135,0.162162162,0.027027027,0,0,0.054054054,0,0,0.135135135,0.027027027,0,0,0,0,0,0,0,0,0,0,0.027027027,2.783783784,1.743736015,0.000447723,2.616216216,0.432432432,12.91891892,8.787597656,37,172,298,44,51,3,0,3894.68,91,132,2799.4
potr.txt_10149,0,0,0,0,0,0,0.043478261,0,0,0,0,0,0,0.173913043,0.043478261,0.52173913,0.173913043,0.043478261,0,0,0,0,0,0,0,0,0,0,0,0,3.434782609,11.75998162,0.004033912,3.565217391,0,330.3391304,13.04136658,23,115,212,60,30,0,0,2915.28,76,87,2320.5
potr.txt_2463,81.66666667,0.166666667,0,0,0,0,0,0,0.083333333,0,0.083333333,0,0,0,0,0.416666667,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,3.5,4.760051615,0.002757827,2.791666667,0.333333333,108.1583333,12.60205078,12,66,127,27,13,0,0,1726.015,37,41,1130.5
potr.txt_4129,86.66666667,0,0,0,0,0.111111111,0,0,0.222222222,0,0,0,0,0.111111111,0,0.444444444,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0.222222222,3.666666667,3.760061615,0.002893334,2.811111111,0.333333333,93.93333333,12.4770813,9,56,99,21,10,0,0,1299.56,27,31,830.3
potr.txt_4655,141.8181818,0,0,0,0,0.090909091,0,0,0.090909091,0.363636364,0.272727273,0,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.272727273,3.727272727,3.75610561,0.002499205,1.990909091,0.454545455,1,10.4777832,11,69,125,15,12,0,0,1502.92,28,37,831.9
potr.txt_6333,158.75,0.125,0,0,0,0.0625,0.125,0.0625,0.125,0.0625,0.25,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,2.4375,0.846276801,0.000520173,2.425,0.5625,-1.2375,8.756835938,16,79,127,19,20,0,0,1626.915,37,53,1128.4
potr.txt_1549,107,0.05,0,0.05,0,0.05,0.15,0,0.1,0.25,0.05,0.05,0,0.05,0,0,0,0,0.15,0.05,0,0,0,0,0,0,0,0,0,0.1,2.9,3.75622737,0.001695986,2.46,0.45,-23.075,10.17684174,20,101,177,25,23,1,0,2214.775,47,68,1460.8
potr.txt_9329,101.1111111,0.111111111,0,0,0,0.037037037,0,0,0.074074074,0.333333333,0.074074074,0,0,0.037037037,0,0,0.074074074,0.111111111,0.111111111,0.037037037,0,0,0,0,0,0,0,0,0,0.074074074,3.074074074,8.751110605,0.002876006,2.566666667,0.407407407,-0.518518519,10.90332031,27,140,254,36,33,0,0,3042.8,69,95,2046.4
potr.txt_1079,19.75,0.1,0.2,0,0,0,0.25,0,0,0.025,0.025,0,0.025,0.05,0.1,0.025,0.075,0.05,0,0.05,0.025,0,0,0,0,0,0,0,0,0.075,2.075,1.678885691,0.000428791,2.8275,0.325,29.255,8.215621948,40,146,239,49,52,8,0,3915.395,104,141,2969.6
potr.txt_5483,112.3076923,0.076923077,0,0,0.076923077,0.153846154,0.076923077,0,0,0.076923077,0.153846154,0,0.076923077,0,0,0,0.076923077,0,0.153846154,0.076923077,0,0,0,0,0,0,0,0,0,0.230769231,2.692307692,-0.238086925,-0.0001577,2.392307692,0.538461538,31.13846154,6.001953125,13,69,109,15,18,0,0,1509.75,31,44,965.4
potr.txt_857,167.1428571,0.071428571,0,0,0,0.071428571,0.071428571,0.071428571,0.071428571,0.142857143,0.285714286,0,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0.071428571,2.857142857,1.8452778,0.001177643,2.371428571,0.571428571,3.507142857,10.00279236,14,78,127,19,17,0,0,1566.925,33,47,1029.9
potr.txt_5543,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0.307692308,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0.461538462,4.076923077,6.757064612,0.003150866,2.492307692,0,147.5076923,12.48284912,13,78,152,28,14,0,0,2144.51,43,46,1254.5
potr.txt_6697,57.05882353,0,0,0,0,0.176470588,0,0,0,0.470588235,0.058823529,0,0,0,0,0.117647059,0.058823529,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0.176470588,4,9.752089606,0.004441227,2.711764706,0.352941176,6.370588235,12.06008911,17,106,183,31,19,0,0,2195.81,47,62,1433.8
potr.txt_6347,133.75,0,0,0,0,0.125,0.125,0,0.125,0.25,0.125,0,0,0,0,0.0625,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0,0.1875,3.25,4.75609561,0.002461168,2.35625,0.5,-27.13125,11.33377075,16,92,159,23,17,0,0,1932.455,39,53,1197.3
potr.txt_9997,35.45454545,0,0,0,0,0.272727273,0,0,0,0.545454545,0.090909091,0,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272727273,4.272727273,6.754097608,0.004508954,2.563636364,0.363636364,-4.036363636,11.43353271,11,75,124,20,12,0,0,1497.93,30,40,917
potr.txt_6109,208,0,0,0,0,0,0.066666667,0,0.533333333,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.666666667,5.754107608,0.003289264,2.32,0.533333333,-30.28666667,10.6993103,15,86,165,21,16,0,0,1749.36,36,51,1105.5
potr.txt_5963,180.7142857,0.071428571,0,0,0,0,0.142857143,0,0,0.285714286,0.285714286,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,2.928571429,3.75610561,0.002562277,2.45,0.571428571,-29.15714286,10.4777832,14,70,132,18,15,0,0,1465.925,32,46,990.2
potr.txt_2601,85,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.5,0,0,0.125,0.25,0,0,0,0,0,0,0,0,0,0.25,3.875,3.760061615,0.003063299,2.875,0.25,212.9375,12.4770813,8,47,92,20,9,0,0,1227.455,26,28,796.8
potr.txt_11457,137.6470588,0.058823529,0,0,0,0.117647059,0,0,0.235294118,0.294117647,0.058823529,0,0.117647059,0,0,0,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0.117647059,3.352941176,4.755106609,0.002372204,2.441176471,0.529411765,9.741176471,10.60253906,17,97,166,24,21,0,0,2004.51,42,59,1311.8
potr.txt_8587,114,0.1,0,0.2,0.033333333,0.066666667,0.033333333,0.033333333,0.066666667,0,0.2,0.033333333,0.066666667,0.033333333,0,0.066666667,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0,0.133333333,2.866666667,-5.145207172,-0.001453496,2.516666667,0.466666667,31.34666667,4.037101746,30,163,240,40,49,1,0,3539.885,76,112,2458.3
potr.txt_7199,174.7368421,0.105263158,0,0,0,0.105263158,0,0.052631579,0.263157895,0.105263158,0.157894737,0,0,0.052631579,0,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,2.736842105,1.8452778,0.000873885,2.263157895,0.631578947,-6.436842105,10.00279236,19,107,171,23,23,0,0,2111.58,44,63,1330.3
potr.txt_11105,183.5294118,0,0,0,0,0,0.117647059,0,0,0.411764706,0.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.588235294,6.753108607,0.003490718,2.317647059,0.470588235,-28.27647059,10.77845764,17,94,180,24,18,0,0,1934.59,41,58,1258.1
potr.txt_4059,0,0,0,0,0,0,0,0,0,0.375,0,0.125,0.125,0,0,0.25,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,4.375,4.757084611,0.004149531,2.975,0.125,80.35,12.02441406,8,45,88,18,10,1,0,1146.415,25,31,797.6
potr.txt_641,94.375,0.0625,0.0625,0,0,0.0625,0.1875,0.03125,0,0.15625,0.15625,0,0.0625,0,0.03125,0,0.0625,0.03125,0.09375,0,0,0,0,0,0,0,0,0,0,0.0625,2.59375,4.822478817,0.001472101,2.65,0.4375,-6.775,9.904312134,32,149,244,42,39,2,0,3275.915,78,110,2375.3
potr.txt_2827,0,0,0,0,0,0.142857143,0,0,0,0.285714286,0,0,0,0,0,0.142857143,0,0.142857143,0,0.285714286,0,0,0,0,0,0,0,0,0,0.428571429,3.714285714,2.758093612,0.002623657,2.4,0.142857143,8.571428571,11.16629028,7,43,76,12,9,0,0,1051.24,21,25,611.7
