#name,AF1,AF2,AF3,AF4,AF5,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,PRIN1,PRIN2,PRIN3,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,VSTPV1,VSTPV2,VSTPV3,VSTPV4,VSTPV5,VSTPV6,Z1,Z2,Z3,Z4,Z5
pote.txt_345,0.006827314,-0.155590843,-0.183106759,0.353004497,0.18354333,0.158965517,-0.44137931,-0.017241379,-0.037241379,0.180344828,0.275172414,0.044482759,0.017586207,0.017931034,-0.050344828,-0.178275862,-0.391034483,0.183103448,-0.145655172,0.098655172,-0.330034483,0.43337931,-0.180448276,-0.045551724,-0.203103448,-0.410344828,-0.08862069,0.14137931,0.164137931,-0.354137931,0.373103448,0.070689655,-0.118275862,0.138965517,-0.497241379,0.306551724,-0.347586207,0.036413793,0.036137931,-0.106586207,-0.034965517,-0.003586207,-0.820689655,-0.054137931,-1.192258621,-1.650058621,0.119186207,-0.818275862,-1.115172414,-0.334827586,0.45,-0.037931034,0.466551724,-0.061724138,0.231724138,0.228413793,0.044,-0.089551724,-0.055137931,-1.020172414,-0.227172414,-0.195931034,0.120793103,-0.127655172,-0.274413793,0.136034483,0.272586207,-2.089665517,-0.466658621,-0.277793103,-0.487831034,0.369686207,0.099937931,-3.266403448,-0.191286207,-0.41667931,-2.263793103,0.250924138,-5.638965517,0.205862069,-0.200344828,0.669655172,0.826896552,-0.094482759,-0.345517241,-0.36137931,-0.008965517,0.059310345,-0.131724138,0.322068966,-0.316896552,-0.973448276,0.365172414,0.638275862,-0.267241379,0.224482759,-0.216896552,0.35862069,-0.961034483,-0.238965517,-0.297586207,0.203448276
pote.txt_5539,0.258983028,-0.487157608,0.208626846,0.268351869,0.350587268,-0.058461538,-0.173076923,-0.621538462,-0.208461538,0.172307692,0.212307692,0.043076923,0.075384615,0.146153846,-0.426923077,-0.068461538,0.016153846,0.200769231,-0.271923077,0.548461538,0.394769231,0.562692308,0.030923077,0.549076923,-0.442307692,0.365384615,0.125384615,0.31,0.172307692,-0.965384615,0.386923077,-0.017692308,0.116153846,0.217692308,-0.360769231,0.428461538,0.040769231,-0.019692308,-0.120153846,-0.081538462,-0.185538462,0.004384615,0.71,-0.033846154,0.214015385,2.416153846,1.465984615,0.326153846,1.593846154,-0.513076923,1.108461538,-0.696923077,0.526923077,0.18,0.224615385,0.244384615,-0.006,0.058538462,-0.162076923,-0.588846154,-0.123307692,0.110769231,-0.086384615,-0.361846154,0.571615385,0.182,0.225846154,2.2139,-1.102176923,-0.314646154,-0.615292308,0.962115385,0.660176923,1.532269231,0.196023077,-1.095269231,3.128246154,-0.302230769,-2.961538462,0.913846154,-0.68,0.258461538,0.041538462,-0.016153846,0.314615385,0.449230769,-0.093076923,0.545384615,-0.072307692,0.399230769,-0.024615385,-0.572307692,0.554615385,0.176923077,0.126923077,0.2,-0.150769231,-0.407692308,0.166153846,-1.271538462,0.113076923,0.166923077
pote.txt_1049,-0.389771469,-0.197477628,-0.040069737,0.798755774,0.197526117,-0.211052632,-0.623684211,-0.128421053,-0.125789474,-0.061052632,0.393684211,0.294210526,0.056842105,0.155789474,0.09,-0.547894737,-0.385789474,0.236315789,-0.221421053,0.15,-0.237315789,0.948421053,-0.161631579,0.170157895,-0.363157895,-0.597894737,0.361052632,-0.066842105,0.24,-0.779473684,0.178421053,0.155789474,-0.454210526,0.318947368,-0.691052632,0.442631579,-0.365789474,-0.043315789,0.097368421,-0.156315789,-0.141,-0.025210526,-0.964210526,-0.510526316,1.358805263,-3.071821053,1.310457895,0.541578947,-2.236315789,-0.462631579,1.006842105,-0.443157895,0.775263158,0.296315789,0.160526316,0.235789474,0.164578947,-0.070368421,-0.123263158,-1.107368421,-0.387421053,-0.190526316,0.172684211,-0.417473684,-0.481789474,0.105263158,0.424052632,-2.098736842,-0.741521053,-0.188957895,-0.426542105,1.007784211,0.185878947,-3.996963158,0.569242105,-0.985305263,-2.611468421,0.655605263,-6.114736842,-0.176842105,-0.274736842,0.920526316,0.902631579,0.241052632,-0.537894737,-0.472631579,-0.311052632,0.266315789,-0.753157895,0.445789474,-0.362105263,-1.058947368,0.355263158,0.752631579,-0.268421053,-0.072105263,-0.462631579,-0.7,-1.779473684,-0.896315789,-0.293684211,0.230526316
pote.txt_3681,0.623453797,-0.027383297,1.146316657,-0.6601856,1.577004829,-0.1,1.085714286,0.01,-1.038571429,0.782857143,0.217142857,0.145714286,-0.068571429,-0.275714286,-0.082857143,0.482857143,0.788571429,0.364285714,-0.340571429,0.183857143,1.181571429,-0.770285714,-0.376857143,1.396,0.254285714,1.625714286,0.474285714,0.395714286,-1.468571429,0.507142857,0.32,-0.394285714,-0.854285714,0.274285714,0.302857143,0.574285714,0.37,-0.029142857,-0.286,0.227857143,-0.111857143,-0.080714286,3.211428571,0.671428571,0.292885714,9.211014286,0.982857143,1.547142857,5.721428571,1.878571429,0.15,0.491428571,0.88,0.098571429,0.435714286,0.199,-0.105285714,0.256428571,-0.074,0.331857143,0.434428571,0.104,-0.553285714,-0.076,0.084857143,1.150571429,0.571571429,8.068228571,-0.981428571,0.011757143,0.0448,0.250514286,-1.000857143,8.751685714,-0.4377,-0.920871429,9.420042857,1.185257143,2.587142857,1.078571429,-0.692857143,-1.062857143,-0.265714286,-0.197142857,1.711428571,1.475714286,1.047142857,1.207142857,0.784285714,0.31,0.11,0.232857143,0.275714286,-0.372857143,0.128571429,0.82,0.222857143,0.142857143,3.117142857,-1.747142857,2.611428571,-0.778571429
pote.txt_4061,1.83146558,-0.56109831,0.5332237,-0.2771101,1.64762794,1.14,-0.04,-0.8,-0.85,0.82,0.1,0.21,0.13,0.18,-0.85,0.6,0.1,1,-1.387,0.572,0.285,0.333,-0.169,1.157,-0.34,0.82,-0.23,1.7,1.54,-1.62,1.15,-0.08,-0.48,0.6,-0.51,0.08,0.6,0.243,-0.339,-0.044,-0.325,-0.027,0.92,1.23,-8.5038,7.2728,3.8666,-4.99,5,0.7,3,-1.23,1.41,0.19,0.87,0.228,-0.075,0.049,-0.371,-0.504,0.245,0.297,-0.065,-0.387,1.011,0.525,0.553,3.1284,-1.401,-1.823,-1.1742,2.1995,1.2086,1.0935,-0.1509,-1.629,5.1296,-1.2543,-2.59,2.34,-1.69,0.41,-0.21,-1.17,0.7,0.7,0.8,1.64,0.67,1.63,0.13,-0.5,1.26,0.11,0.64,0.7,-0.19,2.29,0.89,-2.49,1.49,0.31
pote.txt_1983,0.050972851,-0.15639731,0.498086323,0.186443118,0.814036931,0.041363636,0.166363636,-0.047272727,-0.060454545,0.142727273,0.303181818,0.344090909,0.141363636,0.260454545,-0.232272727,-0.212727273,-0.068181818,0.262727273,-0.027590909,0.037272727,0.104181818,0.299409091,-0.226227273,0.3335,-0.124090909,0.034545455,0.054090909,0.108636364,-0.083181818,-0.345,0.327727273,0.411818182,0.040454545,-0.105454545,-0.125,0.415,-0.169090909,-0.001227273,-0.012318182,-0.036863636,-0.085454545,0.012454545,0.099090909,-0.069090909,-0.112581818,0.521609091,0.918331818,-0.070909091,0.040909091,0.587727273,0.631363636,-0.065909091,0.720454545,-0.171363636,0.345454545,0.2185,0.051136364,0.091045455,-0.080954545,-0.677272727,-0.050272727,0.057727273,-0.067318182,-0.379272727,-0.419590909,0.342727273,0.723454545,1.051509091,0.089968182,-0.613840909,0.347904545,1.200440909,0.096668182,-0.062922727,0.423636364,-0.931240909,1.875063636,0.70625,-3.568181818,0.133636364,-0.406363636,-0.053636364,0.668181818,-0.000454545,0.08,-0.018636364,0.306363636,0.485,-0.005,0.424545455,-0.188181818,-0.683636364,0.219545455,0.264545455,-0.267727273,0.516363636,-0.545454545,0.085909091,0.029545455,-0.623181818,0.575,0.047727273
pote.txt_7397,-0.010963927,-0.052211329,0.656451935,0.536947195,0.603020129,-0.105,-0.358,-0.345,-0.061,0.002,0.102,0.2685,-0.0615,0.145,-0.0365,-0.2575,-0.176,0.2425,-0.414,0.0566,0.1277,0.534,-0.03085,0.5444,-0.074,-0.08,0.646,0.1735,0.0395,-0.6035,0.053,0.076,-0.0555,0.1185,-0.4615,0.477,-0.182,-0.0275,0.0076,-0.0361,-0.171,-0.0836,-0.047,-0.2395,0.47563,-0.045225,1.56706,0.4105,-0.144,-0.181,1.143,-0.2315,0.264,0.727,0.061,0.2302,0.09285,-0.0106,-0.12,-0.7944,-0.2814,-0.0981,0.0174,-0.3318,-0.1922,0.0884,0.19885,-0.62001,-0.822645,0.264575,-0.239595,0.788295,0.19161,-1.429035,0.48292,-0.64919,-0.64349,0.63313,-4.202,0.0925,-0.202,0.416,0.4715,0.035,-0.006,0.0225,-0.276,0.4835,-0.412,0.3425,0.043,-0.7685,0.2665,0.3765,-0.2885,-0.1195,-0.272,-0.446,-0.588,-1.068,-0.014,0.218
pote.txt_8479,0.217840097,-0.303189232,0.639236146,0.515881,0.888886572,0.196428571,-0.205357143,-0.332857143,0.031785714,0.285357143,0.218214286,0.251428571,-0.221428571,0.064642857,-0.014642857,0.029642857,-0.168214286,0.301071429,-0.148357143,0.266321429,-0.002285714,0.442035714,-0.026,0.468571429,-0.269642857,-0.042857143,0.290357143,0.388571429,-0.373214286,-0.321071429,0.228928571,-0.067142857,0.153928571,0.197142857,-0.331428571,0.427857143,-0.171785714,0.025892857,-0.042785714,-0.083821429,-0.115535714,-0.0525,-0.007142857,0.098571429,-1.651957143,0.504485714,0.631632143,-0.471785714,0.369642857,-0.356071429,1.006785714,0.12,0.366071429,0.061428571,-0.022857143,0.2325,0.035857143,-0.007142857,-0.053035714,-0.750714286,-0.196357143,-0.242035714,-0.110821429,-0.082214286,-0.160535714,0.287785714,0.288035714,-0.60275,-1.113885714,0.437735714,-0.040560714,0.484835714,-0.182171429,-0.984275,-0.31595,-0.466885714,-0.499814286,0.729121429,-4.0425,0.518928571,-0.06,0.261071429,0.591071429,-0.217142857,0.076428571,0.024285714,-0.058571429,0.361071429,-0.018928571,0.475714286,-0.029642857,-0.735357143,0.270714286,0.351071429,-0.465714286,0.192142857,-0.092857143,0.532142857,-0.235714286,-1.095,0.130357143,0.305357143
pote.txt_7177,-0.021468618,-0.164477268,0.776703542,0.543065447,0.708009282,-0.156842105,-0.341052632,-0.383157895,-0.018421053,0.067368421,0.213684211,0.237894737,-0.046315789,0.174736842,-0.022631579,-0.228421053,-0.164210526,0.258947368,-0.414368421,0.166842105,0.164105263,0.568842105,-0.234947368,0.631368421,-0.186315789,-0.066842105,0.740526316,0.222105263,-0.004736842,-0.611578947,0.04,0.201052632,-0.097368421,0.139473684,-0.463157895,0.463684211,-0.16,-0.038052632,-0.007052632,-0.059421053,-0.168684211,-0.108210526,0.016315789,-0.218421053,0.572436842,0.133405263,1.176026316,0.633157895,-0.03,-0.372105263,1.150526316,-0.074210526,0.464210526,0.784210526,0.08,0.233631579,0.078263158,-0.010315789,-0.124421053,-0.781,-0.274789474,-0.099736842,0.021789474,-0.306473684,-0.155473684,0.091947368,0.256368421,-0.444210526,-0.900663158,0.217563158,-0.241331579,0.779647368,0.212789474,-1.395631579,0.300194737,-0.782952632,-0.414152632,0.636521053,-4.154210526,0.283684211,-0.184736842,0.456842105,0.511578947,0.025263158,0.002631579,0.05,-0.293157895,0.509473684,-0.363157895,0.370526316,-0.142105263,-0.759473684,0.332631579,0.393157895,-0.318421053,-0.078421053,-0.208421053,-0.382105263,-0.633157895,-1.221052632,-0.051578947,0.124210526
pote.txt_6119,0.050625335,-0.022855952,-0.118748953,0.391332287,0.453718076,0.063333333,-0.012,-0.158666667,-0.022666667,0.282666667,0.313333333,0.341333333,-0.043333333,0.312,-0.292666667,-0.112,-0.103333333,0.340666667,-0.096066667,0.052666667,0.0218,0.370533333,-0.098466667,0.442933333,-0.026,-0.019333333,0.107333333,0.174666667,-0.270666667,-0.402,0.094,0.005333333,-0.092666667,0.203333333,-0.286,0.461333333,-0.180666667,0.0188,-0.006933333,-0.039533333,-0.0944,-0.042066667,-0.009333333,-0.112666667,-1.010173333,0.38294,0.30242,-0.362666667,0.184,0.249333333,0.790666667,0.203333333,0.312,-0.312666667,0.533333333,0.2268,0.024666667,0.049466667,0.038533333,-0.727133333,0.042733333,0.001666667,0.002733333,-0.2682,-0.505866667,0.2486,0.582,2.55114,-0.8023,-1.182906667,0.074766667,0.74816,-0.12972,1.47876,-0.546573333,-1.126926667,4.397666667,1.567486667,-3.896666667,0.433333333,-0.400666667,0.029333333,0.674666667,-0.098,0.072,-0.016,0.228666667,0.421333333,0.162,0.129333333,-0.104666667,-0.716,0.336,0.286,-0.29,0.453333333,-0.358666667,0.296,0.085333333,-0.43,0.302,0.078666667
pote.txt_12123,0.162992721,0.078530459,0.127356459,0.292018182,0.589107526,0.070588235,-0.357647059,-0.242352941,-0.057647059,0.461764706,-0.064705882,0.194705882,0.006470588,0.008823529,-0.18,-0.045294118,-0.072352941,0.368823529,-0.412411765,0.093588235,0.002294118,0.049941176,0.018176471,0.852941176,0.06,0.099411765,0.604117647,0.338823529,-0.312352941,-0.128823529,0.283529412,-0.264705882,0.202352941,0.316470588,-0.454117647,0.428823529,0.002941176,0.013647059,-0.045529412,0.012470588,-0.100764706,-0.149058824,0.175882353,0.121176471,-0.9131,1.563435294,0.340523529,0.017058824,0.885882353,0.217647059,1.096470588,0.434705882,0.078235294,0.371176471,0.002941176,0.228588235,0.024294118,-0.017941176,-0.052294118,-0.717470588,-0.091764706,-0.077235294,0.064588235,-0.251705882,-0.076117647,0.363235294,0.111529412,0.878894118,-1.102323529,-0.588558824,-0.502811765,0.378188235,-0.3172,0.177064706,-0.390605882,-0.637505882,1.836682353,1.088358824,-3.737058824,0.647647059,-0.397058824,0.266470588,0.364705882,-0.258235294,0.082941176,0.214117647,-0.001176471,0.594705882,0.174117647,0.234117647,0.250588235,-0.683529412,0.401764706,0.327058824,-0.159411765,0.165294118,0.004117647,0.498235294,0.062941176,-0.747058824,0.358823529,-0.011176471
pote.txt_11005,0.061193226,-0.190166602,0.168992557,0.491938177,0.389214705,0.23,-0.29625,-0.08425,-0.1375,0.06525,0.292,0.16525,-0.0245,0.2165,0.12025,-0.14775,-0.3525,0.189,-0.28515,0.089925,-0.2273,0.5429,-0.1855,0.16245,-0.2805,-0.38175,0.20575,0.294,-0.0035,-0.328,0.22,0.13875,-0.221,-0.19275,-0.39575,0.39325,-0.33,0.032525,0.027875,-0.109525,-0.09315,-0.0256,-0.6675,0.0125,-1.609115,-1.48499,0.918275,-0.989,-0.956,-0.37125,0.74575,-0.09475,0.68675,0.22625,0.22675,0.222075,0.066325,-0.06475,-0.10555,-0.951225,-0.313175,-0.285175,0.011825,-0.1541,-0.469225,0.217475,0.48115,-1.9170275,-0.67514,-0.06791,0.20943,0.7059325,0.1208725,-2.98605,0.0111575,-0.525,-2.2016575,0.4059025,-5.17575,0.098,0.00575,0.44425,0.9015,-0.1565,-0.24425,-0.3465,-0.09325,0.1765,-0.34175,0.48475,-0.2405,-0.916,0.2115,0.53525,-0.524,0.2285,-0.34525,0.4135,-1.00575,-0.8755,-0.28425,0.2855
pote.txt_6537,0.247390484,-0.034540754,0.832904019,-0.087193319,1.022144079,-0.025625,0.204375,-0.064375,-0.475625,0.215625,0.361875,0.174375,0.08875,-0.16125,-0.099375,-0.03375,0.099375,0.301875,-0.2485625,0.0116875,0.4368125,0.1909375,-0.379,0.487375,0.05,0.44375,0.27875,0.205,-0.091875,-0.40625,0.36125,0.248125,-0.579375,-0.020625,-0.22,0.413125,-0.025625,-0.008125,-0.073625,0.040375,-0.1420625,-0.0059375,0.841875,0.15625,0.4334,2.64745625,1.7498,0.258125,1.408125,0.815625,0.64125,-0.408125,0.98,0.549375,0.0625,0.220875,0.030875,0.086875,-0.164375,-0.48,-0.051625,-0.003875,-0.1849375,-0.2564375,0.0375,0.4566875,0.4634375,1.8568,-0.68996875,0.2698375,-0.4076375,0.93115,0.0180625,1.1075625,0.4731625,-0.9485875,1.83674375,0.079675,-2.33125,0.384375,-0.555,0.100625,0.308125,0.009375,0.480625,0.363125,0.433125,0.70875,-0.141875,0.6475,-0.2975,-0.4975,0.34375,0.251875,0.080625,0.470625,-0.23625,-0.27375,0.405,-1.2425,0.88875,-0.105
pote.txt_5107,0.605526554,-0.307198388,0.421252867,0.113309092,0.776892396,0.285,-0.143333333,-0.665833333,-0.264166667,0.288333333,0.153333333,0.023333333,0.181666667,0.029166667,-0.331666667,0.1875,0.079166667,0.2925,-0.588583333,0.391416667,0.3965,0.154416667,-0.130916667,1.014583333,-0.221666667,0.52,0.5975,0.770833333,-0.055,-0.358333333,0.289166667,0.044166667,0.2125,-0.0325,-0.32,0.3625,0.176666667,0.032083333,-0.173833333,-0.012166667,-0.173083333,-0.1195,1.001666667,0.38,-2.25105,4.081333333,1.176775,-0.745,2.761666667,-0.376666667,1.1325,0.1325,0.393333333,0.454166667,0.331666667,0.225833333,-0.083416667,0.0115,-0.219416667,-0.498333333,0.01775,-0.005416667,-0.078916667,-0.223666667,0.590416667,0.384583333,0.249416667,2.137658333,-1.605175,-0.564366667,-0.405283333,0.712225,0.35815,1.627941667,-0.558925,-0.919133333,3.438141667,0.151266667,-2.384166667,1.56,-0.6275,0.158333333,0.015833333,-0.434166667,0.554166667,0.581666667,0.0575,0.670833333,0.3175,0.560833333,0.211666667,-0.475833333,0.666666667,0.09,-0.024166667,0.358333333,0.091666667,0.714166667,0.62,-1.781666667,0.3875,0.1425
pote.txt_11681,0.355146457,0.157837685,0.254226031,-0.232470723,0.263954992,0.062307692,0.256923077,-0.075384615,-0.808461538,-0.000769231,-0.323076923,0.126153846,-0.070769231,-0.175384615,-0.126923077,-0.026923077,0.207692308,0.073076923,-0.195846154,-0.106692308,0.559076923,-0.123307692,0.725615385,0.176076923,0.278461538,0.732307692,-0.260769231,-0.04,-0.273846154,-0.275384615,0.29,-0.685384615,-0.34,-0.042307692,-0.089230769,0.537692308,-0.035384615,0.004615385,-0.099307692,0.142,-0.144153846,0.127923077,1.303076923,0.090769231,0.731123077,3.558061538,3.261638462,0.17,2.235384615,1.13,0.413076923,-1.246153846,-0.106153846,0.112307692,0.039230769,0.210461538,0.046076923,0.124076923,-0.125538462,-0.304153846,-0.071615385,0.035076923,-0.348538462,-0.279307692,0.152,0.497076923,0.014692308,2.624846154,-0.468361538,0.7311,-0.415869231,0.488507692,-0.004861538,3.306053846,1.120869231,-0.136315385,2.468269231,-0.224661538,-1.116923077,-0.334615385,-0.586923077,-0.357692308,-0.214615385,0.102307692,0.792307692,0.654615385,0.330769231,0.535384615,-0.252307692,0.237692308,0.716923077,-0.323076923,-0.008461538,-0.008461538,0.295384615,0.193846154,-0.271538462,-0.884615385,1.28,-0.615384615,1.136923077,0.181538462
pote.txt_3295,-0.10609333,0.116529767,-0.662155567,0.630289467,-1.063550393,0.203333333,-0.65,-0.043333333,0.18,-0.523333333,0.183333333,-0.636666667,-0.47,0.083333333,0.13,0.133333333,-0.653333333,-0.256666667,-0.887333333,-0.116333333,-0.388333333,0.397333333,-0.123666667,-0.049,0.033333333,-0.543333333,0.556666667,0.346666667,-0.173333333,-0.15,-0.783333333,-0.206666667,-0.086666667,0.513333333,-0.49,0.213333333,-0.81,0.032333333,0.075333333,-0.072,-0.034333333,-0.139,-0.92,0.08,-2.221733333,-2.680133333,-0.6332,-1.19,-1.243333333,-2.01,-0.726666667,0.533333333,-0.81,0.876666667,0.736666667,0.213,0.003333333,-0.216,0.019,-1.033666667,-0.625,-0.672333333,-0.002666667,0.365666667,-0.283,-0.137333333,-0.367666667,-3.544833333,-0.6978,0.947933333,0.0378,-0.217966667,0.4474,-2.986033333,-0.655933333,0.7002,-4.3996,0.172533333,-5.496666667,-0.27,0.926666667,0.336666667,0.826666667,-0.243333333,-0.253333333,-0.376666667,-0.993333333,-0.84,-0.033333333,-0.333333333,0.306666667,-0.96,-0.166666667,0.43,-0.99,-0.343333333,-0.04,0.713333333,-1.296666667,-0.243333333,-1.59,0.11
pote.txt_11303,0.286647442,-0.166003549,-0.222923932,0.165719032,-0.19358939,0.540645161,0.019354839,-0.21,-0.156129032,-0.000967742,0.185806452,-0.00516129,0.181612903,0.22483871,0.107096774,0.087419355,-0.339354839,-0.096451613,-0.463032258,0.150516129,-0.277451613,0.159741935,0.060548387,-0.194548387,-0.238064516,-0.163870968,-0.318387097,0.360322581,-0.056774194,0.142580645,0.151935484,0.15,-0.278709677,-0.097419355,-0.13516129,0.322258065,-0.315483871,0.080483871,-0.021483871,-0.085290323,0.029548387,0.044129032,-0.347741935,0.257741935,-3.095267742,-0.565896774,-0.229432258,-1.999677419,-0.131612903,-0.397419355,-0.267419355,-0.216129032,0.509032258,-0.443870968,-0.041935484,0.220387097,-0.058548387,-0.045193548,-0.008483871,-0.832677419,-0.027774194,-0.133129032,-0.022516129,0.00383871,-0.308064516,0.248903226,0.495387097,0.074412903,-0.570629032,-1.349758065,0.686880645,-0.330380645,0.206303226,-0.308319355,-1.073958065,-0.175074194,0.834941935,0.087603226,-4.375483871,0.559677419,-0.152580645,-0.010322581,0.694193548,-0.36,-0.114516129,-0.231612903,0.347741935,-0.372903226,-0.013225806,0.335806452,-0.092258065,-0.778709677,0.275806452,0.323548387,-0.38483871,0.600322581,-0.179354839,1.056774194,-0.267096774,-0.222580645,-0.572580645,0.061290323
pote.txt_8835,-0.211400528,0.083915505,-0.055686611,0.44354184,0.024793305,0.032285714,-0.260857143,0.193714286,-0.106571429,-0.064571429,0.152571429,0.144,-0.151428571,0.254857143,0.112285714,-0.293714286,-0.395142857,0.087428571,-0.120657143,-0.189371429,-0.276657143,0.422914286,-0.026457143,-0.090142857,-0.021428571,-0.486,0.083428571,-0.072,-0.038,-0.254857143,0.113428571,-0.025714286,-0.220571429,-0.245142857,-0.341714286,0.468285714,-0.511714286,0.006828571,0.099742857,-0.0554,-0.0574,0.003685714,-0.875142857,-0.225142857,-0.206137143,-2.605577143,0.86658,-0.391714286,-1.766857143,0.005714286,0.380285714,-0.128,0.254285714,0.197714286,0.385714286,0.215257143,0.11,-0.053714286,-0.017171429,-0.978228571,-0.382857143,-0.268885714,0.025114286,-0.175857143,-0.787771429,0.108542857,0.357428571,-2.101671429,0.030588571,0.10688,0.2618,0.65574,0.035294286,-2.921322857,0.499854286,-0.233877143,-2.575291429,0.599082857,-5.311428571,-0.694,0.182571429,0.288857143,0.973142857,0.075428571,-0.34,-0.458,-0.184571429,0.042857143,-0.434,0.073142857,-0.121142857,-0.948571429,-0.070857143,0.532,-0.571714286,0.08,-0.516285714,-0.168571429,-1.019142857,-0.115714286,-0.340285714,0.219714286
pote.txt_3471,0.471104675,-0.022825685,1.087018,-0.84360295,1.356931605,-0.285,1.235,0.155,-1.11,0.7,0.22,0.06,-0.11,-0.285,-0.01,0.43,0.815,0.26,-0.1925,0.1515,1.2925,-0.844,-0.431,1.174,0.26,1.685,0.325,0.15,-1.43,0.515,0.22,-0.395,-1.035,0.165,0.39,0.625,0.265,-0.0625,-0.2735,0.248,-0.0875,-0.0335,3.345,0.565,1.74615,9.0495,1.0161,2.27,5.575,1.99,-0.17,0.295,0.9,0.115,0.455,0.197,-0.0935,0.286,-0.0585,0.397,0.385,0.1235,-0.6295,-0.0465,0.049,1.133,0.5245,8.29,-0.50965,0.4194,0.01195,0.20835,-0.97375,9.2001,0.0024,-0.78505,9.1463,0.80625,2.98,0.61,-0.615,-1.175,-0.3,0.015,1.755,1.515,1.01,1.15,0.67,0.145,-0.01,0.28,0.1,-0.375,0.215,0.815,0.175,-0.42,3.22,-1.455,2.715,-0.88
pote.txt_6933,0.297493784,0.299195815,0.087364706,0.206279324,0.747218155,0.177647059,-0.063529412,-0.162941176,-0.052352941,0.614117647,0.065294118,0.183529412,-0.060588235,0.108823529,-0.167647059,0.196470588,-0.048823529,0.421764706,-0.418764706,-0.089470588,-0.011941176,-0.071529412,-0.256352941,0.998588235,0.285294118,0.18,0.722941176,0.514117647,-0.455882353,0.065294118,0.392941176,-0.226470588,-0.080588235,0.467647059,-0.289411765,0.445294118,0.003529412,0.049647059,-0.044411765,0.054705882,-0.080117647,-0.208352941,0.292352941,0.422941176,-2.459152941,2.134552941,-0.419717647,-0.788823529,1.244705882,0.703529412,0.747647059,0.913529412,0.291764706,0.362941176,0.305882353,0.216294118,-0.033411765,-0.009294118,0.035588235,-0.643941176,0.095529412,-0.041705882,0.046823529,-0.128941176,-0.321823529,0.362294118,0.339176471,2.286970588,-1.1301,-1.374882353,0.088676471,0.207447059,-0.376694118,1.498935294,-1.219858824,-0.793747059,4.007688235,1.502476471,-3.334705882,1.003529412,-0.328823529,-0.023529412,0.525882353,-0.450588235,0.195294118,0.198235294,0.355294118,0.573529412,0.465882353,0.151176471,0.062941176,-0.617647059,0.450588235,0.207058824,-0.345882353,0.454705882,0.011176471,1.114705882,0.182941176,-0.856470588,0.23,-0.396470588
pote.txt_9939,0.23662847,0.140581374,-0.172105445,0.239874209,0.664237462,0.282727273,-0.018181818,0.042727273,-0.317272727,0.623636364,0.180909091,0.255454545,0.085454545,0.115454545,0.003636364,0.096363636,-0.023636364,0.411818182,-0.525454545,0.012636364,-0.095,-0.089363636,-0.282090909,0.969363636,0.072727273,0.100909091,0.570909091,0.504545455,-0.737272727,0.298181818,0.338181818,-0.197272727,-0.287272727,0.208181818,-0.28,0.421818182,0.000909091,0.050545455,-0.051818182,0.014181818,-0.057636364,-0.168454545,0.221818182,0.399090909,-2.546445455,1.784218182,-0.242054545,-0.771818182,1.016363636,0.67,0.724545455,0.92,0.665454545,0.046363636,0.31,0.211272727,-0.007545455,-0.010181818,-0.022090909,-0.653909091,0.070636364,-0.173090909,0.024636364,-0.166454545,-0.591090909,0.676363636,0.624909091,2.0445,-1.179209091,-1.437463636,0.314409091,0.347836364,-0.743663636,1.008918182,-1.083972727,-0.899827273,3.519536364,1.807190909,-3.339090909,0.847272727,-0.299090909,-0.035454545,0.736363636,-0.465454545,0.171818182,0.113636364,0.438181818,0.584545455,0.377272727,0.351818182,0.011818182,-0.630909091,0.381818182,0.299090909,-0.45,0.576363636,-0.075454545,1.309090909,0.243636364,-0.957272727,0.64,-0.244545455
