#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
pote.txt_6813,0,0,0.73,0.73,0,0.73,0.73,0.73,1.46,2.92,0,0.73,0,0.73,1.46,0,0,0.73,1.46,0,10.896,13.806
pote.txt_7633,7.721,1.103,1.103,0,0,1.103,0,0,6.618,1.103,0,0,3.309,0,1.103,0,0,0,0,0,6.352,7.689
pote.txt_8891,0,2.355,0.393,0,0.393,2.747,0.785,0.393,1.177,0.785,0,0.393,0.393,0,1.962,0,0.393,0.393,0.785,1.57,12.228,9.815
pote.txt_5421,2.417,0,1.208,1.208,2.417,1.208,0,3.626,1.208,1.208,0,0,0,0,0,1.208,0,0,0,0,9.623,11.373
pote.txt_6679,0,0,0.977,0.977,0.977,0,0.977,0.977,0,0.977,0,0.977,0,0.977,2.931,2.931,0.977,0.977,0,0.977,11.449,8.458
pote.txt_6797,2.372,0,0,0,2.372,1.581,0,0,3.162,1.581,0,0,0,0.791,0.791,0.791,0,0.791,0,0,11.079,11.933
pote.txt_1053,0.399,3.192,0.399,0.399,1.197,1.995,0.399,0,2.394,0,0.399,1.596,1.596,0,1.197,0.798,1.596,1.197,0,1.197,8.505,8.029
pote.txt_3505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215,0,0,0,6.43,0,11.055,20.728
pote.txt_2503,2.26,0,0,0,0,0,0,1.13,4.521,5.651,0,1.13,0,0,0,0,0,1.13,0,0,9.549,11.306
pote.txt_6275,7.723,0,0,1.545,0,0,3.089,1.545,3.089,1.545,0,0,0,0,0,0,1.545,1.545,0,1.545,6.297,7.741
pote.txt_3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.216,0,0,0,4.086,0,10.412,12.493
pote.txt_2471,0,0,0,0,0,0,0,1.59,0.795,0.795,0,0,0,0,3.976,0,0,0,2.385,0,23.167,8.875
pote.txt_11905,0,0,0,0,0,0,0,0,9.878,4.939,0,0,0,0,0,0,0,0,0,0,9.712,12.464
pote.txt_1321,0.709,0.709,0.709,0.709,0.709,2.837,0,2.128,2.837,0.355,0.355,0.709,0,0,0.355,0.709,0.355,2.128,0,0,9.98,10.275
pote.txt_8849,0,0.498,0,0.498,0,0.498,0,0,0,0,0,0,1.991,1.493,7.965,3.485,0.996,0.996,0,0,7.695,10.267
pote.txt_5239,3.152,0,0,0,0,0,1.051,0,3.152,4.203,0,0,0,0,1.051,0,0,0,0,0,10.334,15.264
pote.txt_5503,0,0,0,1.873,0,3.746,0,1.873,0,0,0,0,0,0,0,5.619,0,3.746,1.873,0,9.457,8.201
pote.txt_4451,0,0,0,0,0,0,0,1.14,2.28,2.28,0,1.14,0,0,2.28,1.14,0,0,1.14,0,12.329,15.529
pote.txt_3841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.526,0,0,0,6.314,0,17.847,16.063
pote.txt_4681,3.27,0,0,0,0,0,0,0,0,6.54,0,3.27,6.54,0,3.27,9.81,3.27,0,0,0,4.565,3.396
pote.txt_1269,2.389,1.593,1.593,0,0,3.186,0,0.796,2.389,4.778,0,1.593,0,0.796,0,2.389,2.389,2.389,0,0,6.007,6.1
pote.txt_7207,3.888,2.592,1.296,1.296,0,1.296,2.592,0,2.592,0,0,2.592,0,0,2.592,2.592,0,0,0,0,6.86,7.071
pote.txt_4499,0,5.332,0,0,0,1.777,0,0,1.777,0,0,1.777,0,0,1.777,0,0,3.555,0,1.777,7.727,10.893
pote.txt_3919,0,0,0,0,0,2.478,0,0,7.433,2.478,2.478,0,0,0,0,0,0,2.478,0,0,10.58,8.501
pote.txt_10269,0,0,0,0,0,0,0,0,5.521,7.362,0,0,0,0,0,0,0,0,0,0,11.422,13.705
pote.txt_7939,0.723,1.447,0,0,2.17,0.723,0,0,2.894,0,0.723,1.447,0.723,0,1.447,2.17,1.447,1.447,0,0,8.749,10.312
pote.txt_8541,0,0,0,0,0,6.34,2.818,0,0,0.704,0,0,0.704,0.704,2.113,6.34,0,0,0,0.704,8.87,7.255
pote.txt_4543,0,2.077,0,0,1.039,2.077,0,0,0,0,0,0,0,0,5.193,0,0,0,0,0,16.736,13.282
pote.txt_10447,1.727,1.727,0,1.727,0,0,0,1.727,1.727,1.727,0,0,0,1.727,3.455,0,0,1.727,0,0,9.495,9.661
pote.txt_4051,0,0,0,0,0,17.643,0,5.881,0,11.762,0,0,0,0,0,0,0,0,0,0,4.531,3.659
pote.txt_4247,0,0,0,0,0,0,0,2.89,0,2.89,1.445,0,0,0,4.336,0,0,1.445,0,0,20.478,4.441
pote.txt_7373,0,0,0,0,1.325,0,0,0.662,5.962,2.65,0,0,0,0,1.325,0,0,0,0,1.325,10.265,14.258
pote.txt_7777,0,0,0,0,1.875,0,0,1.25,0,0,0,0,6.249,0,3.749,0,0,0,0,0.625,12.035,11.699
pote.txt_2607,1.654,3.308,0.414,0.827,1.24,1.654,1.24,0,0.827,0,0,0.414,0.414,0.827,2.481,2.067,1.654,0.414,0,0,8.346,8.653
pote.txt_7305,2.805,0,0,0,1.87,0.935,0,1.87,4.676,1.87,0,0,0.935,0,0,0.935,0,1.87,0,0,9.183,9.443
pote.txt_11059,3.731,0,0,0,0,0,0,0,5.596,3.731,0,0,0,0,0,0,0,0,0,0,10.899,13.936
pote.txt_6991,0,0,0,0,0,0.958,0,0.958,4.791,8.624,0,0,0.958,0,0,0,0,0,0,0.958,10.789,8.397
pote.txt_8271,2.464,0,0.821,0.821,0.821,4.107,0.821,0.821,1.643,3.285,0,0.821,0,1.643,0,0,0.821,2.464,0,0,7.43,7.942
pote.txt_10037,0.967,0,0,0,0,3.867,0,4.834,1.934,2.9,0,0.967,0.967,0,0.967,1.934,0.967,0.967,0.967,0,7.387,7.314
pote.txt_7251,0,0,0,0,0,7.461,0,0,0,0,0,0,0,9.948,0,0,0,0,0,2.487,8.671,7.912
pote.txt_5199,0,0,0,0,10.238,0,0,0,0,20.475,0,0,10.238,0,0,0,0,0,0,0,3.758,2.749
pote.txt_9755,0.855,0,0,0,0,0.855,0,2.564,4.273,0.855,0,0.855,0,0,0,0,0,1.709,0.855,0,11.443,13.794
pote.txt_9157,1.05,4.202,1.05,0,0,4.202,0.525,0.525,2.626,0.525,0,0.525,3.151,0.525,0,2.101,0.525,0.525,0,2.101,6.31,7.068
pote.txt_8703,2.017,1.344,1.344,0,0,2.689,0,0.672,3.361,4.705,0,0,0,0.672,0,3.361,0.672,1.344,0,0,6.582,8.159
pote.txt_7613,0.475,0,0,0,0,0.95,0,0.475,0,3.326,0,0,0.475,0.475,3.326,0,0,0,0.475,0,12.636,18.334
pote.txt_2185,0,1.691,0.845,0,1.268,1.268,0.423,2.113,1.268,0,0,1.691,0.423,0.423,2.536,1.691,0.845,0.423,0.423,0.423,10.129,8.514
pote.txt_7479,0,0,0,0,0,2.258,0,0,0,0,0,0,0,0,3.952,0,0,0,1.694,0.565,18.388,16.59
pote.txt_1989,0,0,0,0,0,0,0,0,0,1.584,0,0,0,0,4.752,0,0,0,6.336,0,9.441,16.046
pote.txt_4083,4.272,0,0,2.136,0,2.136,2.136,0,2.136,0,0,0,0,2.136,2.136,0,0,0,0,0,8.765,10.596
pote.txt_9133,1.346,3.59,0.898,0.898,1.346,1.346,0,0,1.795,0.449,0.449,1.346,1.346,0.898,1.346,1.346,0.898,0.449,0.449,0.449,7.3,8.645
pote.txt_823,0.494,0,0,0.494,2.471,0.494,0,0.989,4.448,0.494,0,0,0.989,0,1.483,0.989,0,1.483,0,0,10.08,12.081
pote.txt_7611,0.496,0,0,0,0.496,0.992,0,0,0,3.471,0,0,0.496,0.496,3.471,0,0,0.496,0,0,12.026,17.931
pote.txt_8487,0,5.881,0,0.98,0,4.901,0,0,0,0.98,0,1.96,2.941,0,0.98,0.98,4.901,2.941,0.98,0,5.127,5.857
pote.txt_2881,0,0,0,0,0,4.808,6.01,0,7.212,3.606,0,2.404,0,0,0,0,0,0,0,0,8.321,5.136
pote.txt_3585,0,0,0,0,0,0,0,0,0,12.088,0,6.044,0,0,0,0,0,6.044,6.044,0,4.353,5.795
pote.txt_6965,1.74,0,0,0,0,2.611,0,0,4.351,0,0,0,0,0.87,2.611,1.74,0.87,0.87,0,0,14.522,6.533
pote.txt_1747,1.228,0,0,0,1.228,2.457,0,2.457,1.228,2.457,1.228,1.228,1.228,0,1.228,1.228,0,2.457,0,0,7.908,8.89
pote.txt_91,1.421,1.421,1.421,0,0,2.132,0.711,0.711,3.554,2.843,1.421,1.421,0,0,0,0,1.421,1.421,0,0,7.95,8.63
pote.txt_10749,2.815,5.63,0,0.938,0,1.877,0,3.753,1.877,0,0,0.938,1.877,0,0.938,2.815,0,1.877,0.938,0.938,6.02,5.582
pote.txt_2417,0,0,0,1.135,1.703,1.135,0.568,0.568,1.135,1.135,0,0,0,0,1.135,0,0,1.703,1.135,0,11.463,16.488
pote.txt_3997,0,0,0,0,0,0,0,1.203,2.407,0,0,0,0,0,2.407,0,0,0,2.407,0,14.73,20.379
pote.txt_6547,0,0,0,0,0,0.6,0,1.2,1.8,0.6,0,0.6,0,0,1.2,0,0,0.6,2.999,0,16.187,15.714
pote.txt_8099,1.493,0,0.747,1.493,1.493,2.24,0,1.493,0.747,0,1.493,0.747,1.493,0.747,0.747,0.747,0.747,1.493,0,0.747,8.352,9.368
pote.txt_6291,0,0,0,0,4.507,0,0,0,1.288,0,0,0,0.644,0,2.576,0,0,0,0.644,0,13.148,18.602
pote.txt_3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.238,0,0,0,0,0,0,0
pote.txt_9431,0,0,0,0,3.483,3.483,0,1.741,1.741,6.966,0,0,1.741,0,0,1.741,0,1.741,0,0,5.593,8.816
pote.txt_10319,1.426,0,0,0.713,0.713,1.426,1.426,2.14,2.853,1.426,0,2.14,0,1.426,0,0,0,1.426,0,0,7.865,11.463
pote.txt_6791,0,0,0,0,2.437,0,0,1.218,3.655,0,0,0,0,0,3.046,0,0,0,0,0.609,13.602,15.145
pote.txt_7461,0,0,0,0,0,2.348,0,0,0,0,0,0,0.587,0,2.935,0,0,0.587,1.761,0.587,16.316,17.695
pote.txt_1193,2.416,0,0,0,0.604,0.604,0,1.812,1.208,1.208,0,1.208,1.208,0,3.02,0,0.604,2.416,0.604,0.604,8.594,10.297
pote.txt_10015,2.226,1.484,1.484,0,0,2.968,0,0.742,3.71,4.451,0.742,1.484,0,0,0,0,1.484,1.484,0,0,7.631,7.055
pote.txt_7785,2.394,2.394,2.394,0,1.197,0,1.197,0,2.394,4.789,2.394,3.591,1.197,0,0,0,1.197,1.197,0,0,6.177,5.9
pote.txt_11987,0,0,1.154,0,1.154,1.154,0,3.462,1.154,2.308,0,2.308,0,1.154,0,0,0,0,1.154,0,8.023,13.898
pote.txt_757,0.79,3.159,0.395,0.79,0.79,0.79,0,1.185,3.159,1.185,0,0.395,1.579,0,1.185,1.579,1.579,0,0,0.395,7.682,9.762
pote.txt_401,0.619,0,0,0,1.858,2.478,1.858,2.478,0,0.619,0,0,0,0,1.858,0.619,0.619,0.619,0,0,10.446,13.474
pote.txt_2415,0,0,0,0,0.989,0.989,0.989,1.977,1.977,3.955,1.977,1.977,0,0,0.989,0,0.989,0.989,0,0,8.686,9.911
pote.txt_3263,0,0,0,0,0,0,0,0,46.875,0,0,0,0,0,15.625,0,0,0,0,0,1.071,1.606
pote.txt_11715,1.949,0,0,0,0,0,0,1.949,0,0.974,0,0,0,0,3.898,0,0,2.923,0,0,15.752,11.526
pote.txt_5085,0,0,0,0,2.731,0,0,0,9.558,0,0,0,0,0,0,0,0,4.096,0,0,11.344,8.825
pote.txt_3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,15.959,0,11.106,6.661
pote.txt_1531,3.912,1.956,0,0,1.956,0.978,0,1.956,3.912,3.912,0,0,1.956,0,0,0,0.978,1.956,0,0,5.717,8.113
pote.txt_5491,0,0,0,0,7.523,0,0,5.015,0,0,0,0,0,0,0,10.03,0,2.508,0,0,6.749,6.06
pote.txt_10145,0,0,0,0,0,0,0,0,0,0,0,0,3.347,1.116,12.274,4.463,1.116,0,0,0,5.459,9.184
pote.txt_10371,5.277,0,0,0,0.754,0,0,0,6.031,3.769,0,0,0,0,0,0,0,0,0,0,11.295,9.55
pote.txt_10877,0.813,0,0,0,1.627,3.253,0,0.813,0,0,0.813,1.627,1.627,0,1.627,0.813,0.813,0,0,2.44,9.555,10.758
pote.txt_8445,2.239,1.493,0.746,0.746,0,2.239,0,2.239,3.732,2.239,0.746,0.746,0,0,0,0,2.239,1.493,0,0,7.933,7.803
pote.txt_4649,0,0,0,0,1.14,0,0,1.14,5.698,3.419,0,0,0,0,0,0,0,1.14,0,0,9.299,16.426
pote.txt_1389,2.296,0,0,0,0,3.444,0,4.592,1.148,4.592,0,1.148,1.148,0,1.148,3.444,1.148,1.148,1.148,0,5.792,6.245
pote.txt_10795,0.862,2.587,0.862,0.862,0.431,3.019,0.431,0.431,0.862,1.294,0,1.725,0,0,0.431,1.294,0.862,1.294,0.862,0.862,8.497,8.927
pote.txt_2781,0,0,0,0,0,16.607,7.265,0,0,0,0,0,0,0,0,0,0,0,0,0,7.442,6.124
pote.txt_7753,2.361,0,1.18,0,2.361,3.541,0,1.18,1.18,1.18,0,1.18,2.361,2.361,0,0,4.721,1.18,0,1.18,5.881,6.403
pote.txt_8375,3.726,0,0,0.745,0,3.726,0,0.745,2.981,3.726,0,0.745,0,0,0,0.745,0.745,1.49,0,0.745,7.416,8.972
pote.txt_3501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317,0,0,0,4.317,0,21.229,13.268
pote.txt_7245,0,0,0,3.128,0,9.384,0,0,0,0,0,0,0,3.128,0,0,0,0,0,3.128,13.312,4.308
pote.txt_11307,1.17,0,3.511,0,1.17,2.341,0,2.341,0,1.17,0,1.17,1.17,0,1.17,1.17,0,1.17,0,0,9.567,9.283
pote.txt_7619,0,0,0,0,0,0.633,0,0.633,5.064,0,0,0,0.633,0.633,0,0,0,5.064,0.633,0,9.806,14.645
pote.txt_5279,0,0,0,0,0.887,0,0,0,3.549,0.887,0.887,0,0,0,2.662,0,0,0.887,0.887,0,14.233,15.2
pote.txt_10727,0,2.645,0,0.882,0.882,2.645,0.882,0,2.645,0.882,0,1.763,1.763,0,0.882,0.882,0.882,0,0.882,0,7.404,10.464
pote.txt_11749,7.003,1,2.001,4.002,0,3.001,1,0,1,0,0,2.001,4.002,1,0,3.001,0,0,0,1,4.739,5.502
pote.txt_9503,1.136,0.757,0.757,0.757,0.757,2.271,0,3.407,3.407,0,0.379,0.757,0,0,0.379,0.379,1.514,0.757,0,0,9.533,9.472
pote.txt_7043,0,0,0,0,0,0.744,0,0,0.744,0.744,0,0,0,0,3.723,2.978,0.744,0.744,0.744,1.489,15.24,10.275
pote.txt_3443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0,0,0,3.215,0,11.055,20.728
pote.txt_4701,0.849,0,0,0,0,0,0,0.849,0.849,1.698,0,0,0,0,3.396,0,0,0,1.698,0,14.286,18.278
pote.txt_4979,0,0,0,0,0,3.729,0,1.865,3.729,9.324,0,0,0,0,0,1.865,1.865,0,0,0,5.431,9.168
pote.txt_7,1.08,0,1.08,1.08,2.16,1.08,0,3.24,2.16,1.08,0,0,0,0,0,1.08,0,0,0,0,9.408,13.884
pote.txt_8977,1.818,2.727,0.909,0,0.454,1.818,0.454,0.454,1.363,0.909,0,0,0.909,0.454,1.363,2.727,0.909,0.909,0.454,0,9.298,8.455
pote.txt_6653,0,2.429,0,0,2.429,2.429,0,0,0,0,0,0.81,0,0,4.049,0,1.62,0,0,0,9.957,13.748
pote.txt_4931,1.82,0,0,0,0,0,0,1.82,0,0.91,0,0,0,0,2.729,0,0,2.729,0.91,0,16.919,11.932
pote.txt_9325,0,0,0,0,0,0,0,0,2.932,0,1.466,0,0,1.466,4.398,0,0,0,2.932,0,15.055,9.556
pote.txt_10085,0.836,3.346,0.836,0.836,0,1.673,0,0.836,1.673,0.836,0,0,0,0,3.346,0,0.836,0,0,0.836,12.032,8.735
pote.txt_2851,1.61,4.292,1.61,0.537,1.61,1.073,2.146,0.537,1.073,1.073,0,2.146,0.537,1.073,1.073,1.073,2.683,0,0,0.537,6.213,6.839
pote.txt_6211,1.372,1.372,1.372,1.372,0,1.372,0,1.372,2.745,2.745,0,0,0,0,0,1.372,1.372,4.117,0,0,10.072,5.922
pote.txt_10895,0.669,1.339,1.339,0,0,3.347,0,2.008,3.347,3.347,0.669,0.669,0,0.669,0,0.669,0.669,0,0,0,8.894,8.754
pote.txt_6889,0,3.5,0,0,0,1.167,0,0,2.333,1.167,0,2.333,0,1.167,3.5,4.667,1.167,0,0,0,7.777,7.878
pote.txt_3143,0,0,0,0,0,2.643,0,0,0,0,0,0,0,0,5.287,0,0,0,0,0,12.208,24.42
pote.txt_2085,0.603,0.603,0.301,0.904,0.603,3.919,0,2.11,3.014,0.301,0,0,0,0,0.301,0.603,0.301,0.904,0.301,0,10.564,11.676
pote.txt_9083,0,2.081,0.52,3.121,0,0,0.52,0.52,2.081,0,0.52,0,1.04,6.242,5.202,0,0.52,0,0,1.04,6.442,7.433
pote.txt_4845,3.353,0,0,0,1.676,0,0,0,0,0,0,0,0,0,5.029,0,0,1.676,3.353,0,7.913,13.895
pote.txt_6593,0.904,0,0,0,2.713,0.904,0,0,3.617,0.904,0,0,0,0,0.904,0,0,2.713,0.904,0.904,10.533,12.134
pote.txt_5345,1.75,0,0,0,0,0,0,0,2.626,3.501,0.875,0,0,0,1.75,0.875,0,0,0,0,11.41,16.489
pote.txt_6691,1.765,0,0,0,0.883,0.883,0,0.883,4.413,1.765,0,0.883,0,0,0,0,0,3.53,0,0,8.71,13.211
pote.txt_11259,1.4,0,0,0.7,2.1,2.8,0.7,1.4,2.8,0.7,0.7,0.7,0,0,0,1.4,0,0.7,0,0,9.205,11.307
pote.txt_5067,1.834,0,0,0,0,0.917,0,0,1.834,0,0,0,0,0,1.834,0,0.917,1.834,1.834,0,10.947,17.717
pote.txt_8309,0.61,4.876,0,0,1.219,1.829,0,0.61,0,0,0.61,0,1.219,0.61,3.657,0.61,0,0,0,0,12.969,7.854
pote.txt_4921,2.114,0,0,0,0,0,0,2.114,0,1.057,0,0,0,0,4.227,0,0,3.171,0,0,13.438,12.033
pote.txt_2041,1.088,0,0,0,0.725,1.813,0,0.725,0,0.725,0,0,0,0,3.264,0.363,0.363,0.363,0.725,0.363,14.945,14.776
pote.txt_11371,1.314,3.505,0.876,0.876,1.752,3.067,1.314,2.191,1.752,0.876,0.876,0.438,0.876,0,0,0.876,0.438,0,0,0.876,6.885,8.063
pote.txt_5143,1.014,0,1.014,0,1.014,0,0,2.029,2.029,1.014,0,0,0,1.014,2.029,0,0,1.014,0,0,10.705,15.674
pote.txt_10209,0,0,0,0,0,0,0,1.063,2.127,0,0,0,0,0,2.127,0,0,0,4.253,0,10.895,21.078
pote.txt_5409,2.167,0,1.083,1.083,2.167,1.083,0,3.25,2.167,0,0,0,0,0,0,1.083,0,0,0,0,9.627,13.6
pote.txt_10883,4.013,0,0,0.803,1.605,4.815,0.803,0.803,2.408,3.21,0,0,0,0,0,1.605,0,0,0,0,7.78,8.657
pote.txt_1147,0.858,3.003,0,0.858,0.429,2.145,0.858,1.287,0.858,0.858,0,2.574,0.429,0.858,1.287,1.716,0.429,0.429,0.429,1.287,7.099,8.889
pote.txt_7067,2.883,0,0,0.961,0.961,4.805,0.961,0,0,0.961,0,1.922,0,0,0.961,0.961,0,0.961,0.961,0,9.434,9.696
pote.txt_5967,1.177,0,0,0,0,2.354,0,0,4.708,7.063,0,0,0,0,0,0,0,1.177,0,0,8.15,11.907
pote.txt_3229,0,0,0,0,0,0,0,0,6.255,0,0,0,0,0,0,0,0,0,6.255,0,25.772,0
pote.txt_10987,0,0,0,0.917,0,1.833,0.917,0.917,0.917,0.917,0,0.917,0.917,0.917,0.917,1.833,0,2.75,0.917,0.917,8.204,11.831
pote.txt_8821,2.165,0,0,0.866,0.433,2.165,0,1.732,3.031,0.866,0.433,0.866,0.433,0,0.866,0,0,1.299,0.433,0,10.913,10.235
pote.txt_8519,2.573,0,0.643,0,0,1.287,0,1.93,5.147,1.93,0.643,0.643,0.643,0,0,0.643,0.643,1.93,0,0,8.688,9.042
pote.txt_27,1.15,1.15,0,0,1.15,0.575,0,0.575,1.724,0.575,0.575,0,0.575,0.575,2.874,0.575,0.575,0.575,1.15,0,11.733,11.073
pote.txt_7145,0.836,0,0,0,2.509,1.673,2.509,0.836,1.673,1.673,0,0,0.836,0,1.673,0,0,1.673,0,0,11.679,9.088
pote.txt_727,0.756,3.024,0.756,0.378,0.378,3.024,0,0.378,1.134,0.756,1.134,0.756,0,1.89,1.512,0.378,0,1.134,0.378,0,8.89,9.74
pote.txt_4173,0,0,0,0,3.892,0,3.892,7.784,0,3.892,0,0,7.784,0,0,3.892,0,3.892,0,0,4.32,3.958
pote.txt_3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.049,0,0,0,2.525,0,12.599,25.198
pote.txt_9447,1.041,1.041,0.521,1.041,1.041,1.041,0,1.562,0.521,1.562,0,1.562,1.562,0,2.083,0,0.521,0,0.521,0.521,9.489,10.972
pote.txt_6311,1.135,2.269,0,0,2.269,0,0,2.269,4.539,1.135,0,0,1.135,0,0,0,1.135,0,1.135,0,9.221,10.216
pote.txt_1895,2.376,0.475,0.475,0,0.475,2.376,0.475,0,1.426,0.475,0,0.475,0,0,1.901,0.475,0.475,1.426,0.95,0,9.694,13.279
pote.txt_8379,2.022,0,0,0.674,2.022,2.696,0,1.348,2.696,2.696,0,0,0,0.674,0,0.674,1.348,0.674,0,0.674,8.231,9.953
pote.txt_9933,0,0,0,0,0,0,0,0,6.255,0,0,0,0,0,0,0,0,0,6.255,0,25.772,0
pote.txt_7149,5.444,0,0,0,2.722,0,2.722,4.083,1.361,2.722,0,1.361,1.361,0,0,2.722,0,1.361,0,0,5.281,7.065
pote.txt_11517,0.631,3.784,1.892,0,0,4.415,0,1.261,0.631,0.631,0,0.631,1.261,0.631,2.523,1.892,0,0.631,0,0.631,7.415,7.885
pote.txt_5663,9.043,0,0,0,0,0,0,1.809,1.809,1.809,0,0,5.426,0,3.617,0,0,0,0,0,6.443,7.361
pote.txt_7119,1.171,0,0,0,1.756,0.585,0.585,0.585,1.171,0.585,0,0,0,0.585,1.756,0,0,0,0.585,1.171,12.866,16.811
pote.txt_9775,2.723,1.815,0,0,1.815,0.908,0,1.815,2.723,1.815,0.908,0,1.815,0,0.908,0,0.908,3.631,0,0,6.359,8.679
pote.txt_1777,1.005,2.009,0,0,1.005,3.014,0,3.014,4.019,3.014,0,0,1.005,0,0,1.005,2.009,3.014,0,0,6.222,7.187
pote.txt_627,0,0,0,1.037,1.037,1.037,4.147,0,2.073,0,0,0,0,0,3.11,1.037,0,0,0,1.037,9.896,12.705
pote.txt_4349,0,0,0,0,4.292,2.146,0,2.146,2.146,4.292,0,0,2.146,0,0,2.146,0,2.146,0,0,6.51,8.78
pote.txt_9513,1.475,1.475,0.738,0,0.738,2.95,0,0.738,2.212,2.212,0,1.475,0,0,0.738,1.475,3.687,2.95,0,0,7.383,6.868
pote.txt_2925,0,0,0,0,2.66,3.546,1.773,0,6.206,0,0,2.66,0,0,0,0,0,0,0.887,0,9.878,8.788
pote.txt_4279,0,0,0,0,9.285,0,0,9.285,0,18.57,0,0,0,0,0,0,9.285,9.285,0,0,1.731,1.861
pote.txt_1889,1.102,0,0.551,0,0,2.204,0,0,0.551,1.102,0,1.653,0.551,0,2.755,0,1.653,1.653,1.102,0,11.273,10.818
pote.txt_453,2.012,3.018,1.006,1.006,2.012,1.006,0,0,1.006,1.006,0,2.012,1.006,0,1.006,1.006,3.018,0,0,0,7.722,8.666
pote.txt_5425,2.415,0,1.208,0,2.415,1.208,0,3.623,2.415,1.208,0,0,0,0,0,1.208,0,0,0,0,8.333,12.678
pote.txt_12161,4.042,2.695,0,0,0,0,0,1.347,4.042,6.736,0,1.347,0,0,0,0,0,1.347,0,0,6.825,8.39
pote.txt_11133,0.979,0,1.468,0.489,1.468,0,0,0.489,2.447,1.468,0.979,2.447,0.489,1.468,1.468,0,0.979,0,0.489,0,10.276,9.037
pote.txt_6549,0,0,0,0,0,0.648,0,1.296,1.944,0.648,0,0.648,0,0,1.296,0,0,0.648,3.241,0,14.654,15.399
pote.txt_8347,6.17,0,0,0,0,0.771,0,0,3.085,4.628,0.771,1.542,0,0,0,0,0.771,2.314,0.771,0,6.479,9.317
pote.txt_10511,0.914,0,0,0,0,0.914,0,0,1.829,0,0,0,0,0,2.743,0,0.914,1.829,1.829,0,12.218,16.519
pote.txt_5753,2.09,0,0,0,0,1.045,0,2.09,4.181,1.045,1.045,1.045,0,0,0,0,0,1.045,1.045,0,9.153,13.28
pote.txt_4573,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,3.762,0,0,0,3.762,0,19.204,15.785
pote.txt_1137,0,2.668,0,1.334,0,4.002,0,2.668,0,2.668,0,0,4.002,4.002,0,1.334,4.002,2.668,0,1.334,5.075,4.872
pote.txt_4565,0,0,0,0,1.302,0,0,1.302,6.512,1.302,0,0,0,1.302,0,0,0,1.302,0,0,9.651,15.24
pote.txt_5379,0,0,0,0,3.111,0,0,1.037,1.037,2.074,0,0,1.037,0,1.037,1.037,0,1.037,1.037,0,11.002,14.889
pote.txt_6529,1.053,2.106,0,0,2.106,0,0,2.106,5.265,1.053,0,0,1.053,0,0,0,1.053,0,1.053,0,8.583,11.047
pote.txt_3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.273,0,0,2.637,0,0,12.231,24.462
pote.txt_10813,0,0,0,0,3.384,1.692,0,0,3.384,4.23,0,0,0.846,0.846,0.846,3.384,0.846,0.846,0,0,7.28,8.951
pote.txt_387,3.614,2.409,0,0,1.205,1.205,0,1.205,3.614,6.023,2.409,0,2.409,0,0,1.205,1.205,2.409,0,0,4.146,6.604
pote.txt_3653,0,0,0,0,0,0,15.762,0,0,21.016,0,0,0,0,0,0,0,0,0,0,3.503,4.2
pote.txt_3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.736,0,0,0,4.302,0,14.011,16.813
pote.txt_5001,0,1.147,1.147,0,0,1.147,1.147,0,0,2.294,0,1.147,1.147,1.147,2.294,0,0,0,1.147,0,12.058,11.653
pote.txt_5729,0,0,0,1.716,0,1.716,0,5.147,1.716,6.863,0,0,1.716,0,0,3.432,1.716,0,0,0,5.252,8.216
pote.txt_7541,2.392,0,0,0,1.196,0.598,0,0,2.392,1.794,0,0,0,0,2.392,0.598,0,0.598,0,0,11.145,15.627
pote.txt_3269,0,0,0,0,9.749,0,0,0,0,0,0,0,9.749,0,0,0,0,0,0,9.749,8.798,1.793
pote.txt_3645,2.767,0,2.767,0,0,2.767,0,2.767,0,2.767,0,0,0,0,2.767,0,0,2.767,0,0,11.363,5.694
pote.txt_7711,7.306,0,0,0,0,4.175,0,1.044,3.131,2.087,1.044,0,0,0,0,0,2.087,2.087,0,0,7.033,7.149
pote.txt_635,0.629,3.775,0,0,0,4.404,0.629,0.629,1.887,0,0,2.517,1.258,1.887,1.258,1.258,0,0.629,0.629,1.258,6.728,7.674
pote.txt_6267,0,0,0,0,0,0.935,0,0,1.87,0,0,0,0.935,1.87,2.805,0,0,5.611,0,0,12.221,11.089
pote.txt_1771,0,0,0,0,1.306,3.918,0,1.306,2.612,6.531,0,0,1.306,0,0,0,0,3.918,0,0,6.914,8.822
